"GEO_ID","NAME","P002001","P002001ERR","P002002","P002003","P002004","P002005","P002006",
"1500000US060372384001","Block Group 1, Census Tract 2384, Los Angeles County, California","1032","null","1032","1032","0","0","0",
"1500000US060372384002","Block Group 2, Census Tract 2384, Los Angeles County, California","1388","null","1388","1388","0","0","0",
"1500000US060372384003","Block Group 3, Census Tract 2384, Los Angeles County, California","908","null","908","908","0","0","0",
"1500000US060372384004","Block Group 4, Census Tract 2384, Los Angeles County, California","1169","null","1169","1169","0","0","0",
"1500000US060372392011","Block Group 1, Census Tract 2392.01, Los Angeles County, California","1347","null","1347","1347","0","0","0",
"1500000US060372392012","Block Group 2, Census Tract 2392.01, Los Angeles County, California","1334","null","1334","1334","0","0","0",
"1500000US060372392013","Block Group 3, Census Tract 2392.01, Los Angeles County, California","881","null","881","881","0","0","0",
"1500000US060372392021","Block Group 1, Census Tract 2392.02, Los Angeles County, California","2388","null","2388","2388","0","0","0",
"1500000US060372392022","Block Group 2, Census Tract 2392.02, Los Angeles County, California","1019","null","1019","1019","0","0","0",
"1500000US060372392023","Block Group 3, Census Tract 2392.02, Los Angeles County, California","1317","null","1317","1317","0","0","0",
"1500000US060372393101","Block Group 1, Census Tract 2393.10, Los Angeles County, California","1375","null","1375","1375","0","0","0",
"1500000US060372393102","Block Group 2, Census Tract 2393.10, Los Angeles County, California","1380","null","1380","1380","0","0","0",
"1500000US060372393103","Block Group 3, Census Tract 2393.10, Los Angeles County, California","1241","null","1241","1241","0","0","0",
"1500000US060372393201","Block Group 1, Census Tract 2393.20, Los Angeles County, California","1631","null","1631","1631","0","0","0",
"1500000US060372393202","Block Group 2, Census Tract 2393.20, Los Angeles County, California","1813","null","1813","1813","0","0","0",
"1500000US060372393301","Block Group 1, Census Tract 2393.30, Los Angeles County, California","1220","null","1220","1220","0","0","0",
"1500000US060372393302","Block Group 2, Census Tract 2393.30, Los Angeles County, California","1659","null","1659","1659","0","0","0",
"1500000US060372395011","Block Group 1, Census Tract 2395.01, Los Angeles County, California","1349","null","1349","1349","0","0","0",
"1500000US060372395012","Block Group 2, Census Tract 2395.01, Los Angeles County, California","965","null","965","965","0","0","0",
"1500000US060372395013","Block Group 3, Census Tract 2395.01, Los Angeles County, California","1140","null","1140","1140","0","0","0",
"1500000US060372395021","Block Group 1, Census Tract 2395.02, Los Angeles County, California","1250","null","1250","1250","0","0","0",
"1500000US060372395022","Block Group 2, Census Tract 2395.02, Los Angeles County, California","863","null","863","863","0","0","0",
"1500000US060372395023","Block Group 3, Census Tract 2395.02, Los Angeles County, California","1259","null","1259","1259","0","0","0",
"1500000US060372396011","Block Group 1, Census Tract 2396.01, Los Angeles County, California","1567","null","1567","1567","0","0","0",
"1500000US060372396012","Block Group 2, Census Tract 2396.01, Los Angeles County, California","2188","null","2188","2188","0","0","0",
"1500000US060372396021","Block Group 1, Census Tract 2396.02, Los Angeles County, California","1527","null","1527","1527","0","0","0",
"1500000US060372396022","Block Group 2, Census Tract 2396.02, Los Angeles County, California","1786","null","1786","1786","0","0","0",
"1500000US060372397011","Block Group 1, Census Tract 2397.01, Los Angeles County, California","2282","null","2282","2282","0","0","0",
"1500000US060372397012","Block Group 2, Census Tract 2397.01, Los Angeles County, California","1979","null","1979","1979","0","0","0",
"1500000US060372397021","Block Group 1, Census Tract 2397.02, Los Angeles County, California","1060","null","1060","1060","0","0","0",
"1500000US060372397022","Block Group 2, Census Tract 2397.02, Los Angeles County, California","915","null","915","915","0","0","0",
"1500000US060372397023","Block Group 3, Census Tract 2397.02, Los Angeles County, California","824","null","824","824","0","0","0",
"1500000US060372397024","Block Group 4, Census Tract 2397.02, Los Angeles County, California","1128","null","1128","1128","0","0","0",
"1500000US060372398011","Block Group 1, Census Tract 2398.01, Los Angeles County, California","1121","null","1121","1121","0","0","0",
"1500000US060372398012","Block Group 2, Census Tract 2398.01, Los Angeles County, California","1207","null","1207","1207","0","0","0",
"1500000US060372398013","Block Group 3, Census Tract 2398.01, Los Angeles County, California","1084","null","1084","1084","0","0","0",
"1500000US060372398021","Block Group 1, Census Tract 2398.02, Los Angeles County, California","1118","null","1118","1118","0","0","0",
"1500000US060372398022","Block Group 2, Census Tract 2398.02, Los Angeles County, California","1279","null","1279","1279","0","0","0",
"1500000US060372398023","Block Group 3, Census Tract 2398.02, Los Angeles County, California","1388","null","1388","1388","0","0","0",
"1500000US060372398024","Block Group 4, Census Tract 2398.02, Los Angeles County, California","1117","null","1117","1117","0","0","0",
"1500000US060372400101","Block Group 1, Census Tract 2400.10, Los Angeles County, California","873","null","873","873","0","0","0",
"1500000US060372400102","Block Group 2, Census Tract 2400.10, Los Angeles County, California","1357","null","1357","1357","0","0","0",
"1500000US060372400103","Block Group 3, Census Tract 2400.10, Los Angeles County, California","1443","null","1443","1443","0","0","0",
"1500000US060372400201","Block Group 1, Census Tract 2400.20, Los Angeles County, California","1989","null","1989","1989","0","0","0",
"1500000US060372400202","Block Group 2, Census Tract 2400.20, Los Angeles County, California","1562","null","1562","1562","0","0","0",
"1500000US060372400203","Block Group 3, Census Tract 2400.20, Los Angeles County, California","1504","null","1504","1504","0","0","0",
"1500000US060372402001","Block Group 1, Census Tract 2402, Los Angeles County, California","929","null","929","929","0","0","0",
"1500000US060372402002","Block Group 2, Census Tract 2402, Los Angeles County, California","2271","null","2271","2271","0","0","0",
"1500000US060372402003","Block Group 3, Census Tract 2402, Los Angeles County, California","2052","null","2052","2052","0","0","0",
"1500000US060372403001","Block Group 1, Census Tract 2403, Los Angeles County, California","1906","null","1906","1906","0","0","0",
"1500000US060372403002","Block Group 2, Census Tract 2403, Los Angeles County, California","1255","null","1255","1255","0","0","0",
"1500000US060372403003","Block Group 3, Census Tract 2403, Los Angeles County, California","1636","null","1636","1636","0","0","0",
"1500000US060372403004","Block Group 4, Census Tract 2403, Los Angeles County, California","894","null","894","894","0","0","0",
"1500000US060372404011","Block Group 1, Census Tract 2404.01, Los Angeles County, California","1816","null","1816","1816","0","0","0",
"1500000US060372404012","Block Group 2, Census Tract 2404.01, Los Angeles County, California","2115","null","2115","2115","0","0","0",
"1500000US060372404013","Block Group 3, Census Tract 2404.01, Los Angeles County, California","1452","null","1452","1452","0","0","0",
"1500000US060372404021","Block Group 1, Census Tract 2404.02, Los Angeles County, California","1253","null","1253","1253","0","0","0",
"1500000US060372404022","Block Group 2, Census Tract 2404.02, Los Angeles County, California","1558","null","1558","1558","0","0","0",
"1500000US060372404023","Block Group 3, Census Tract 2404.02, Los Angeles County, California","1043","null","1043","1043","0","0","0",
"1500000US060372405001","Block Group 1, Census Tract 2405, Los Angeles County, California","1684","null","1684","1684","0","0","0",
"1500000US060372405002","Block Group 2, Census Tract 2405, Los Angeles County, California","1345","null","1345","1345","0","0","0",
"1500000US060372405003","Block Group 3, Census Tract 2405, Los Angeles County, California","1308","null","1308","1308","0","0","0",
"1500000US060372405004","Block Group 4, Census Tract 2405, Los Angeles County, California","1318","null","1318","1318","0","0","0",
"1500000US060372406001","Block Group 1, Census Tract 2406, Los Angeles County, California","994","null","994","994","0","0","0",
"1500000US060372406002","Block Group 2, Census Tract 2406, Los Angeles County, California","1043","null","1043","1043","0","0","0",
"1500000US060372406003","Block Group 3, Census Tract 2406, Los Angeles County, California","1392","null","1392","1392","0","0","0",
"1500000US060372406004","Block Group 4, Census Tract 2406, Los Angeles County, California","1503","null","1503","1503","0","0","0",
"1500000US060372407001","Block Group 1, Census Tract 2407, Los Angeles County, California","1300","null","1300","1300","0","0","0",
"1500000US060372407002","Block Group 2, Census Tract 2407, Los Angeles County, California","954","null","954","954","0","0","0",
"1500000US060372407003","Block Group 3, Census Tract 2407, Los Angeles County, California","1595","null","1595","1595","0","0","0",
"1500000US060372407004","Block Group 4, Census Tract 2407, Los Angeles County, California","1333","null","1333","1333","0","0","0",
"1500000US060372407005","Block Group 5, Census Tract 2407, Los Angeles County, California","979","null","979","979","0","0","0",
"1500000US060372408001","Block Group 1, Census Tract 2408, Los Angeles County, California","1274","null","1274","1274","0","0","0",
"1500000US060372408002","Block Group 2, Census Tract 2408, Los Angeles County, California","1528","null","1528","1528","0","0","0",
"1500000US060372408003","Block Group 3, Census Tract 2408, Los Angeles County, California","1575","null","1575","1575","0","0","0",
"1500000US060372409001","Block Group 1, Census Tract 2409, Los Angeles County, California","841","null","841","841","0","0","0",
"1500000US060372409002","Block Group 2, Census Tract 2409, Los Angeles County, California","1914","null","1914","1914","0","0","0",
"1500000US060372409003","Block Group 3, Census Tract 2409, Los Angeles County, California","970","null","970","970","0","0","0",
"1500000US060372409004","Block Group 4, Census Tract 2409, Los Angeles County, California","856","null","856","856","0","0","0",
"1500000US060372409005","Block Group 5, Census Tract 2409, Los Angeles County, California","1039","null","1039","1039","0","0","0",
"1500000US060372410011","Block Group 1, Census Tract 2410.01, Los Angeles County, California","1326","null","1326","1326","0","0","0",
"1500000US060372410012","Block Group 2, Census Tract 2410.01, Los Angeles County, California","1297","null","1297","1297","0","0","0",
"1500000US060372410013","Block Group 3, Census Tract 2410.01, Los Angeles County, California","1662","null","1662","1662","0","0","0",
"1500000US060372410021","Block Group 1, Census Tract 2410.02, Los Angeles County, California","1506","null","1506","1506","0","0","0",
"1500000US060372410022","Block Group 2, Census Tract 2410.02, Los Angeles County, California","1020","null","1020","1020","0","0","0",
"1500000US060372410023","Block Group 3, Census Tract 2410.02, Los Angeles County, California","1080","null","1080","1080","0","0","0",
"1500000US060372411101","Block Group 1, Census Tract 2411.10, Los Angeles County, California","2000","null","2000","2000","0","0","0",
"1500000US060372411102","Block Group 2, Census Tract 2411.10, Los Angeles County, California","1074","null","1074","1074","0","0","0",
"1500000US060372411201","Block Group 1, Census Tract 2411.20, Los Angeles County, California","1224","null","1224","1224","0","0","0",
"1500000US060372411202","Block Group 2, Census Tract 2411.20, Los Angeles County, California","1423","null","1423","1423","0","0","0",
"1500000US060372411203","Block Group 3, Census Tract 2411.20, Los Angeles County, California","731","null","731","731","0","0","0",
"1500000US060372411204","Block Group 4, Census Tract 2411.20, Los Angeles County, California","1186","null","1186","1186","0","0","0",
"1500000US060372412011","Block Group 1, Census Tract 2412.01, Los Angeles County, California","1138","null","1138","1138","0","0","0",
"1500000US060372412012","Block Group 2, Census Tract 2412.01, Los Angeles County, California","974","null","974","974","0","0","0",
"1500000US060372412013","Block Group 3, Census Tract 2412.01, Los Angeles County, California","786","null","786","786","0","0","0",
"1500000US060372412021","Block Group 1, Census Tract 2412.02, Los Angeles County, California","1051","null","1051","1051","0","0","0",
"1500000US060372412022","Block Group 2, Census Tract 2412.02, Los Angeles County, California","1200","null","1200","1200","0","0","0",
"1500000US060372412023","Block Group 3, Census Tract 2412.02, Los Angeles County, California","1095","null","1095","1095","0","0","0",
"1500000US060372412024","Block Group 4, Census Tract 2412.02, Los Angeles County, California","857","null","857","857","0","0","0",
"1500000US060372412025","Block Group 5, Census Tract 2412.02, Los Angeles County, California","740","null","740","740","0","0","0",
"1500000US060372413001","Block Group 1, Census Tract 2413, Los Angeles County, California","1004","null","1004","1004","0","0","0",
"1500000US060372413002","Block Group 2, Census Tract 2413, Los Angeles County, California","1309","null","1309","1309","0","0","0",
"1500000US060372414001","Block Group 1, Census Tract 2414, Los Angeles County, California","1364","null","1364","1364","0","0","0",
"1500000US060372414002","Block Group 2, Census Tract 2414, Los Angeles County, California","1921","null","1921","1921","0","0","0",
"1500000US060372420001","Block Group 1, Census Tract 2420, Los Angeles County, California","1326","null","1326","1326","0","0","0",
"1500000US060372420002","Block Group 2, Census Tract 2420, Los Angeles County, California","1849","null","1849","1849","0","0","0",
"1500000US060372420003","Block Group 3, Census Tract 2420, Los Angeles County, California","763","null","763","763","0","0","0",
"1500000US060372421001","Block Group 1, Census Tract 2421, Los Angeles County, California","2714","null","2714","2714","0","0","0",
"1500000US060372422001","Block Group 1, Census Tract 2422, Los Angeles County, California","1811","null","1811","1811","0","0","0",
"1500000US060372422002","Block Group 2, Census Tract 2422, Los Angeles County, California","860","null","860","860","0","0","0",
"1500000US060372422003","Block Group 3, Census Tract 2422, Los Angeles County, California","2552","null","2552","2552","0","0","0",
"1500000US060372422004","Block Group 4, Census Tract 2422, Los Angeles County, California","1331","null","1331","1331","0","0","0",
"1500000US060372423001","Block Group 1, Census Tract 2423, Los Angeles County, California","2511","null","2511","2511","0","0","0",
"1500000US060372423002","Block Group 2, Census Tract 2423, Los Angeles County, California","942","null","942","942","0","0","0",
"1500000US060372423003","Block Group 3, Census Tract 2423, Los Angeles County, California","1133","null","1133","1133","0","0","0",
"1500000US060372426001","Block Group 1, Census Tract 2426, Los Angeles County, California","1059","null","1059","1059","0","0","0",
"1500000US060372426002","Block Group 2, Census Tract 2426, Los Angeles County, California","2087","null","2087","2087","0","0","0",
"1500000US060372426003","Block Group 3, Census Tract 2426, Los Angeles County, California","1263","null","1263","1263","0","0","0",
"1500000US060372427001","Block Group 1, Census Tract 2427, Los Angeles County, California","1291","null","1291","1291","0","0","0",
"1500000US060372427002","Block Group 2, Census Tract 2427, Los Angeles County, California","856","null","856","856","0","0","0",
"1500000US060372427003","Block Group 3, Census Tract 2427, Los Angeles County, California","1159","null","1159","1159","0","0","0",
"1500000US060372427004","Block Group 4, Census Tract 2427, Los Angeles County, California","1297","null","1297","1297","0","0","0",
"1500000US060372427005","Block Group 5, Census Tract 2427, Los Angeles County, California","670","null","670","670","0","0","0",
"1500000US060372430001","Block Group 1, Census Tract 2430, Los Angeles County, California","1791","null","1791","1791","0","0","0",
"1500000US060372430002","Block Group 2, Census Tract 2430, Los Angeles County, California","1391","null","1391","1391","0","0","0",
"1500000US060372430003","Block Group 3, Census Tract 2430, Los Angeles County, California","1663","null","1663","1663","0","0","0",
"1500000US060372430004","Block Group 4, Census Tract 2430, Los Angeles County, California","1924","null","1924","1924","0","0","0",
"1500000US060372431001","Block Group 1, Census Tract 2431, Los Angeles County, California","2352","null","2352","2352","0","0","0",
"1500000US060372431002","Block Group 2, Census Tract 2431, Los Angeles County, California","1995","null","1995","1995","0","0","0",
"1500000US060372431003","Block Group 3, Census Tract 2431, Los Angeles County, California","1003","null","1003","1003","0","0","0",
"1500000US060372611011","Block Group 1, Census Tract 2611.01, Los Angeles County, California","1855","null","1855","1855","0","0","0",
"1500000US060372611012","Block Group 2, Census Tract 2611.01, Los Angeles County, California","1644","null","1644","1644","0","0","0",
"1500000US060372611021","Block Group 1, Census Tract 2611.02, Los Angeles County, California","861","null","861","861","0","0","0",
"1500000US060372611022","Block Group 2, Census Tract 2611.02, Los Angeles County, California","3501","null","3501","3501","0","0","0",
"1500000US060372612001","Block Group 1, Census Tract 2612, Los Angeles County, California","2771","null","2771","2771","0","0","0",
"1500000US060372612002","Block Group 2, Census Tract 2612, Los Angeles County, California","1570","null","1570","1570","0","0","0",
"1500000US060372621001","Block Group 1, Census Tract 2621, Los Angeles County, California","802","null","802","802","0","0","0",
"1500000US060372621002","Block Group 2, Census Tract 2621, Los Angeles County, California","562","null","562","562","0","0","0",
"1500000US060372621003","Block Group 3, Census Tract 2621, Los Angeles County, California","2222","null","2222","2222","0","0","0",
"1500000US060372622001","Block Group 1, Census Tract 2622, Los Angeles County, California","3541","null","3541","3541","0","0","0",
"1500000US060372622002","Block Group 2, Census Tract 2622, Los Angeles County, California","1134","null","1134","1134","0","0","0",
"1500000US060372623011","Block Group 1, Census Tract 2623.01, Los Angeles County, California","2744","null","1805","1805","0","939","0",
"1500000US060372623021","Block Group 1, Census Tract 2623.02, Los Angeles County, California","1436","null","1436","1436","0","0","0",
"1500000US060372623022","Block Group 2, Census Tract 2623.02, Los Angeles County, California","1382","null","1382","1382","0","0","0",
"1500000US060372623031","Block Group 1, Census Tract 2623.03, Los Angeles County, California","1433","null","1433","1433","0","0","0",
"1500000US060372623032","Block Group 2, Census Tract 2623.03, Los Angeles County, California","856","null","856","856","0","0","0",
"1500000US060372623033","Block Group 3, Census Tract 2623.03, Los Angeles County, California","1001","null","1001","1001","0","0","0",
"1500000US060372624001","Block Group 1, Census Tract 2624, Los Angeles County, California","1236","null","1230","1230","0","6","0",
"1500000US060372624002","Block Group 2, Census Tract 2624, Los Angeles County, California","1997","null","1195","1195","0","802","0",
"1500000US060372625011","Block Group 1, Census Tract 2625.01, Los Angeles County, California","903","null","903","903","0","0","0",
"1500000US060372625012","Block Group 2, Census Tract 2625.01, Los Angeles County, California","824","null","824","824","0","0","0",
"1500000US060372625013","Block Group 3, Census Tract 2625.01, Los Angeles County, California","1935","null","1935","1935","0","0","0",
"1500000US060372626011","Block Group 1, Census Tract 2626.01, Los Angeles County, California","3660","null","3660","3660","0","0","0",
"1500000US060372626041","Block Group 1, Census Tract 2626.04, Los Angeles County, California","671","null","671","671","0","0","0",
"1500000US060372626042","Block Group 2, Census Tract 2626.04, Los Angeles County, California","1419","null","1419","1419","0","0","0",
"1500000US060372626043","Block Group 3, Census Tract 2626.04, Los Angeles County, California","1235","null","1235","1235","0","0","0",
"1500000US060372626044","Block Group 4, Census Tract 2626.04, Los Angeles County, California","2767","null","2767","2767","0","0","0",
"1500000US060372627041","Block Group 1, Census Tract 2627.04, Los Angeles County, California","3567","null","3567","3567","0","0","0",
"1500000US060372627061","Block Group 1, Census Tract 2627.06, Los Angeles County, California","1709","null","1709","1709","0","0","0",
"1500000US060372627062","Block Group 2, Census Tract 2627.06, Los Angeles County, California","1116","null","1116","1116","0","0","0",
"1500000US060372627063","Block Group 3, Census Tract 2627.06, Los Angeles County, California","738","null","738","738","0","0","0",
"1500000US060372628021","Block Group 1, Census Tract 2628.02, Los Angeles County, California","1518","null","1518","1518","0","0","0",
"1500000US060372628022","Block Group 2, Census Tract 2628.02, Los Angeles County, California","768","null","768","768","0","0","0",
"1500000US060372628023","Block Group 3, Census Tract 2628.02, Los Angeles County, California","1473","null","1473","1473","0","0","0",
"1500000US060372640001","Block Group 1, Census Tract 2640, Los Angeles County, California","629","null","629","629","0","0","0",
"1500000US060372640002","Block Group 2, Census Tract 2640, Los Angeles County, California","1347","null","1347","1347","0","0","0",
"1500000US060372640003","Block Group 3, Census Tract 2640, Los Angeles County, California","1382","null","1382","1382","0","0","0",
"1500000US060372641021","Block Group 1, Census Tract 2641.02, Los Angeles County, California","2873","null","2873","2873","0","0","0",
"1500000US060372641031","Block Group 1, Census Tract 2641.03, Los Angeles County, California","2319","null","2319","2319","0","0","0",
"1500000US060372643011","Block Group 1, Census Tract 2643.01, Los Angeles County, California","1177","null","1177","1177","0","0","0",
"1500000US060372643012","Block Group 2, Census Tract 2643.01, Los Angeles County, California","1884","null","1884","1884","0","0","0",
"1500000US060372643013","Block Group 3, Census Tract 2643.01, Los Angeles County, California","1585","null","1585","1585","0","0","0",
"1500000US060372643021","Block Group 1, Census Tract 2643.02, Los Angeles County, California","2182","null","2182","2182","0","0","0",
"1500000US060372643022","Block Group 2, Census Tract 2643.02, Los Angeles County, California","2094","null","2094","2094","0","0","0",
"1500000US060372643023","Block Group 3, Census Tract 2643.02, Los Angeles County, California","1407","null","1407","1407","0","0","0",
"1500000US060372651001","Block Group 1, Census Tract 2651, Los Angeles County, California","1226","null","1226","1226","0","0","0",
"1500000US060372651002","Block Group 2, Census Tract 2651, Los Angeles County, California","1263","null","1263","1263","0","0","0",
"1500000US060372652011","Block Group 1, Census Tract 2652.01, Los Angeles County, California","2060","null","2060","2060","0","0","0",
"1500000US060372652012","Block Group 2, Census Tract 2652.01, Los Angeles County, California","548","null","548","548","0","0","0",
"1500000US060372652021","Block Group 1, Census Tract 2652.02, Los Angeles County, California","596","null","596","596","0","0","0",
"1500000US060372652022","Block Group 2, Census Tract 2652.02, Los Angeles County, California","462","null","462","462","0","0","0",
"1500000US060372652023","Block Group 3, Census Tract 2652.02, Los Angeles County, California","683","null","683","683","0","0","0",
"1500000US060372652024","Block Group 4, Census Tract 2652.02, Los Angeles County, California","1870","null","1870","1870","0","0","0",
"1500000US060372653011","Block Group 1, Census Tract 2653.01, Los Angeles County, California","9344","null","9344","9344","0","0","0",
"1500000US060372653031","Block Group 1, Census Tract 2653.03, Los Angeles County, California","1670","null","1670","1670","0","0","0",
"1500000US060372653032","Block Group 2, Census Tract 2653.03, Los Angeles County, California","2853","null","2853","2853","0","0","0",
"1500000US060372653041","Block Group 1, Census Tract 2653.04, Los Angeles County, California","2530","null","2530","2530","0","0","0",
"1500000US060372653042","Block Group 2, Census Tract 2653.04, Los Angeles County, California","1040","null","1040","1040","0","0","0",
"1500000US060372653051","Block Group 1, Census Tract 2653.05, Los Angeles County, California","4082","null","4082","4082","0","0","0",
"1500000US060372654101","Block Group 1, Census Tract 2654.10, Los Angeles County, California","630","null","630","630","0","0","0",
"1500000US060372654102","Block Group 2, Census Tract 2654.10, Los Angeles County, California","946","null","946","946","0","0","0",
"1500000US060372654201","Block Group 1, Census Tract 2654.20, Los Angeles County, California","841","null","841","841","0","0","0",
"1500000US060372654202","Block Group 2, Census Tract 2654.20, Los Angeles County, California","970","null","970","970","0","0","0",
"1500000US060372655101","Block Group 1, Census Tract 2655.10, Los Angeles County, California","3182","null","3182","3182","0","0","0",
"1500000US060372655102","Block Group 2, Census Tract 2655.10, Los Angeles County, California","1052","null","1052","1052","0","0","0",
"1500000US060372655201","Block Group 1, Census Tract 2655.20, Los Angeles County, California","985","null","985","985","0","0","0",
"1500000US060372655202","Block Group 2, Census Tract 2655.20, Los Angeles County, California","887","null","887","887","0","0","0",
"1500000US060372655203","Block Group 3, Census Tract 2655.20, Los Angeles County, California","2689","null","2689","2689","0","0","0",
"1500000US060372656011","Block Group 1, Census Tract 2656.01, Los Angeles County, California","1082","null","1082","1082","0","0","0",
"1500000US060372656012","Block Group 2, Census Tract 2656.01, Los Angeles County, California","1808","null","1808","1808","0","0","0",
"1500000US060372656021","Block Group 1, Census Tract 2656.02, Los Angeles County, California","1219","null","1219","1219","0","0","0",
"1500000US060372656022","Block Group 2, Census Tract 2656.02, Los Angeles County, California","1823","null","1823","1823","0","0","0",
"1500000US060372657001","Block Group 1, Census Tract 2657, Los Angeles County, California","2038","null","2038","2038","0","0","0",
"1500000US060372657002","Block Group 2, Census Tract 2657, Los Angeles County, California","1647","null","1647","1647","0","0","0",
"1500000US060372657003","Block Group 3, Census Tract 2657, Los Angeles County, California","1035","null","1035","1035","0","0","0",
"1500000US060372671001","Block Group 1, Census Tract 2671, Los Angeles County, California","2066","null","2066","2066","0","0","0",
"1500000US060372671002","Block Group 2, Census Tract 2671, Los Angeles County, California","978","null","978","978","0","0","0",
"1500000US060372671003","Block Group 3, Census Tract 2671, Los Angeles County, California","2163","null","2163","2163","0","0","0",
"1500000US060372671004","Block Group 4, Census Tract 2671, Los Angeles County, California","880","null","880","880","0","0","0",
"1500000US060372672001","Block Group 1, Census Tract 2672, Los Angeles County, California","2887","null","2887","2887","0","0","0",
"1500000US060372672002","Block Group 2, Census Tract 2672, Los Angeles County, California","1959","null","1959","1959","0","0","0",
"1500000US060372672003","Block Group 3, Census Tract 2672, Los Angeles County, California","1081","null","1081","1081","0","0","0",
"1500000US060372673001","Block Group 1, Census Tract 2673, Los Angeles County, California","1265","null","1265","1265","0","0","0",
"1500000US060372673002","Block Group 2, Census Tract 2673, Los Angeles County, California","2415","null","2415","2415","0","0","0",
"1500000US060372674021","Block Group 1, Census Tract 2674.02, Los Angeles County, California","1898","null","1898","1898","0","0","0",
"1500000US060372674022","Block Group 2, Census Tract 2674.02, Los Angeles County, California","2682","null","2682","2682","0","0","0",
"1500000US060372674031","Block Group 1, Census Tract 2674.03, Los Angeles County, California","2131","null","2131","2131","0","0","0",
"1500000US060372674032","Block Group 2, Census Tract 2674.03, Los Angeles County, California","880","null","880","880","0","0","0",
"1500000US060372674041","Block Group 1, Census Tract 2674.04, Los Angeles County, California","2806","null","2806","2806","0","0","0",
"1500000US060372675011","Block Group 1, Census Tract 2675.01, Los Angeles County, California","2105","null","2105","2105","0","0","0",
"1500000US060372675012","Block Group 2, Census Tract 2675.01, Los Angeles County, California","1463","null","1463","1463","0","0","0",
"1500000US060372675013","Block Group 3, Census Tract 2675.01, Los Angeles County, California","1811","null","1811","1811","0","0","0",
"1500000US060372675021","Block Group 1, Census Tract 2675.02, Los Angeles County, California","1625","null","1625","1625","0","0","0",
"1500000US060372675022","Block Group 2, Census Tract 2675.02, Los Angeles County, California","1618","null","1618","1618","0","0","0",
"1500000US060372676001","Block Group 1, Census Tract 2676, Los Angeles County, California","1115","null","1115","1115","0","0","0",
"1500000US060372676002","Block Group 2, Census Tract 2676, Los Angeles County, California","651","null","651","651","0","0","0",
"1500000US060372676003","Block Group 3, Census Tract 2676, Los Angeles County, California","783","null","783","783","0","0","0",
"1500000US060372677001","Block Group 1, Census Tract 2677, Los Angeles County, California","1560","null","1560","1560","0","0","0",
"1500000US060372677002","Block Group 2, Census Tract 2677, Los Angeles County, California","1430","null","1430","1430","0","0","0",
"1500000US060372678001","Block Group 1, Census Tract 2678, Los Angeles County, California","774","null","774","774","0","0","0",
"1500000US060372678002","Block Group 2, Census Tract 2678, Los Angeles County, California","894","null","894","894","0","0","0",
"1500000US060372678003","Block Group 3, Census Tract 2678, Los Angeles County, California","1249","null","1249","1249","0","0","0",
"1500000US060372679011","Block Group 1, Census Tract 2679.01, Los Angeles County, California","994","null","994","994","0","0","0",
"1500000US060372679012","Block Group 2, Census Tract 2679.01, Los Angeles County, California","1434","null","1434","1434","0","0","0",
"1500000US060372679021","Block Group 1, Census Tract 2679.02, Los Angeles County, California","1068","null","1068","1068","0","0","0",
"1500000US060372679022","Block Group 2, Census Tract 2679.02, Los Angeles County, California","1354","null","1354","1354","0","0","0",
"1500000US060372679023","Block Group 3, Census Tract 2679.02, Los Angeles County, California","953","null","953","953","0","0","0",
"1500000US060372690001","Block Group 1, Census Tract 2690, Los Angeles County, California","785","null","785","785","0","0","0",
"1500000US060372690002","Block Group 2, Census Tract 2690, Los Angeles County, California","765","null","765","765","0","0","0",
"1500000US060372690003","Block Group 3, Census Tract 2690, Los Angeles County, California","704","null","704","704","0","0","0",
"1500000US060372690004","Block Group 4, Census Tract 2690, Los Angeles County, California","1757","null","1757","1757","0","0","0",
"1500000US060372690005","Block Group 5, Census Tract 2690, Los Angeles County, California","1127","null","1127","1127","0","0","0",
"1500000US060372691001","Block Group 1, Census Tract 2691, Los Angeles County, California","1348","null","1348","1348","0","0","0",
"1500000US060372691002","Block Group 2, Census Tract 2691, Los Angeles County, California","656","null","656","656","0","0","0",
"1500000US060372691003","Block Group 3, Census Tract 2691, Los Angeles County, California","890","null","890","890","0","0","0",
"1500000US060372691004","Block Group 4, Census Tract 2691, Los Angeles County, California","1465","null","1465","1465","0","0","0",
"1500000US060372693001","Block Group 1, Census Tract 2693, Los Angeles County, California","695","null","695","695","0","0","0",
"1500000US060372693002","Block Group 2, Census Tract 2693, Los Angeles County, California","872","null","872","872","0","0","0",
"1500000US060372693003","Block Group 3, Census Tract 2693, Los Angeles County, California","863","null","863","863","0","0","0",
"1500000US060372693004","Block Group 4, Census Tract 2693, Los Angeles County, California","904","null","904","904","0","0","0",
"1500000US060372693005","Block Group 5, Census Tract 2693, Los Angeles County, California","551","null","551","551","0","0","0",
"1500000US060372695001","Block Group 1, Census Tract 2695, Los Angeles County, California","914","null","914","914","0","0","0",
"1500000US060372695002","Block Group 2, Census Tract 2695, Los Angeles County, California","729","null","729","729","0","0","0",
"1500000US060372695003","Block Group 3, Census Tract 2695, Los Angeles County, California","1355","null","1355","1355","0","0","0",
"1500000US060372695004","Block Group 4, Census Tract 2695, Los Angeles County, California","1045","null","1045","1045","0","0","0",
"1500000US060372696011","Block Group 1, Census Tract 2696.01, Los Angeles County, California","1229","null","1229","1229","0","0","0",
