fips,county_name,region,rural_pct,population,rural_pop,rural_flag
06107001011,Tulare CA,Central Valley Region,0,8227,0,0
06107002010,Tulare CA,Central Valley Region,0.021644234267006183,5498,119,0
06037502604,Los Angeles CA,Los Angeles Region,0,3662,0,0
06037276102,Los Angeles CA,Los Angeles Region,0,3310,0,0
06037276101,Los Angeles CA,Los Angeles Region,0,3787,0,0
06037113239,Los Angeles CA,Los Angeles Region,0,2259,0,0
06037403327,Los Angeles CA,Los Angeles Region,0,2813,0,0
06037407802,Los Angeles CA,Los Angeles Region,0,3336,0,0
06037226701,Los Angeles CA,Los Angeles Region,0,2969,0,0
06037800411,Los Angeles CA,Los Angeles Region,0,2415,0,0
06073021002,San Diego CA,Rural Areas,1,1946,1946,1
06073007303,San Diego CA,San Diego Region,0,1744,0,0
06073021401,San Diego CA,San Diego Region,0,4383,0,0
06073005402,San Diego CA,San Diego Region,0,4126,0,0
06073004102,San Diego CA,San Diego Region,0,1899,0,0
06073001202,San Diego CA,San Diego Region,0,3216,0,0
06073000901,San Diego CA,San Diego Region,0,3184,0,0
06073008372,San Diego CA,San Diego Region,0,4260,0,0
06073017406,San Diego CA,San Diego Region,0,3135,0,0
06073017408,San Diego CA,San Diego Region,0,2684,0,0
06073018201,San Diego CA,San Diego Region,0,2942,0,0
06073017202,San Diego CA,San Diego Region,0,2035,0,0
06073013317,San Diego CA,San Diego Region,0,16159,0,0
06073010017,San Diego CA,San Diego Region,0,5818,0,0
06073005602,San Diego CA,San Diego Region,0,2365,0,0
06107003201,Tulare CA,Rural Areas,1,3656,3656,1
06107003302,Tulare CA,Rural Areas,0.7772325809617272,3057,2376,1
06107004402,Tulare CA,Rural Areas,1,3808,3808,1
06107001303,Tulare CA,Central Valley Region,0,5149,0,0
06107001706,Tulare CA,Central Valley Region,0.018700240696167377,5401,101,0
06107003503,Tulare CA,Central Valley Region,0,6072,0,0
06107001304,Tulare CA,Central Valley Region,0.3687263556116015,3965,1462,0
06073019109,San Diego CA,Rural Areas,1,4793,4793,1
06073017113,San Diego CA,San Diego Region,0,5381,0,0
06073016618,San Diego CA,San Diego Region,0,3947,0,0
06073001201,San Diego CA,San Diego Region,0,2235,0,0
06073013425,San Diego CA,San Diego Region,0,2243,0,0
06073021306,San Diego CA,San Diego Region,0,5762,0,0
06073021102,San Diego CA,Rural Areas,1,2613,2613,1
06073010016,San Diego CA,San Diego Region,0,4126,0,0
06073013422,San Diego CA,San Diego Region,0,3964,0,0
06073020310,San Diego CA,San Diego Region,0,8703,0,0
06073020311,San Diego CA,San Diego Region,0,3600,0,0
06073016621,San Diego CA,San Diego Region,0,4386,0,0
06073018805,San Diego CA,Rural Areas,1,3572,3572,1
06061021324,Placer CA,Capital Region,0,6321,0,0
06061020608,Placer CA,Rural Areas,1,3811,3811,1
06093001003,Siskiyou CA,Rural Areas,1,3914,3914,1
06037406300,Los Angeles CA,Los Angeles Region,0,5796,0,0
06037542105,Los Angeles CA,Los Angeles Region,0,4743,0,0
06037602301,Los Angeles CA,Los Angeles Region,0,6188,0,0
06037503103,Los Angeles CA,Los Angeles Region,0,4774,0,0
06037602106,Los Angeles CA,Los Angeles Region,0,5693,0,0
06037503402,Los Angeles CA,Los Angeles Region,0,4631,0,0
06037502005,Los Angeles CA,Los Angeles Region,0,4382,0,0
06037462500,Los Angeles CA,Los Angeles Region,0,6157,0,0
06037601202,Los Angeles CA,Los Angeles Region,0,3832,0,0
06037408626,Los Angeles CA,Los Angeles Region,0,4356,0,0
06037501501,Los Angeles CA,Los Angeles Region,0,2411,0,0
06037408137,Los Angeles CA,Los Angeles Region,0,4493,0,0
06037800202,Los Angeles CA,Los Angeles Region,0,6044,0,0
06037406000,Los Angeles CA,Los Angeles Region,0,5496,0,0
06037480202,Los Angeles CA,Los Angeles Region,0,2518,0,0
06037404501,Los Angeles CA,Los Angeles Region,0,2720,0,0
06037431100,Los Angeles CA,Los Angeles Region,0,7140,0,0
06037430902,Los Angeles CA,Los Angeles Region,0,5175,0,0
06037480101,Los Angeles CA,Los Angeles Region,0,4107,0,0
06037461300,Los Angeles CA,Los Angeles Region,0,6533,0,0
06037408301,Los Angeles CA,Los Angeles Region,0,6101,0,0
06057000601,Nevada CA,Rural Areas,1,1907,1907,1
06057001207,Nevada CA,Rural Areas,1,5518,5518,1
06057000602,Nevada CA,Rural Areas,1,5130,5130,1
06009000221,Calaveras CA,Rural Areas,1,5691,5691,1
06009000123,Calaveras CA,Rural Areas,1,2690,2690,1
06057001209,Nevada CA,Rural Areas,1,1877,1877,1
06057000106,Nevada CA,Rural Areas,1,1933,1933,1
06037980034,Los Angeles CA,Los Angeles Region,0,110,0,0
06037604200,Los Angeles CA,Los Angeles Region,0,6255,0,0
06037602201,Los Angeles CA,Los Angeles Region,0,4552,0,0
06037603706,Los Angeles CA,Los Angeles Region,0,3624,0,0
06037500203,Los Angeles CA,Los Angeles Region,0,4188,0,0
06037920343,Los Angeles CA,Los Angeles Region,0,4297,0,0
06037267405,Los Angeles CA,Los Angeles Region,0,2838,0,0
06037407201,Los Angeles CA,Los Angeles Region,0,3251,0,0
06037482801,Los Angeles CA,Los Angeles Region,0,4193,0,0
06037267101,Los Angeles CA,Los Angeles Region,0,3142,0,0
06037920340,Los Angeles CA,Los Angeles Region,0,3208,0,0
06037113324,Los Angeles CA,Los Angeles Region,0,2072,0,0
06037101221,Los Angeles CA,Los Angeles Region,0,3444,0,0
06037910608,Los Angeles CA,Los Angeles Region,0,3550,0,0
06037911100,Los Angeles CA,Rural Areas,0.812060815127124,7827,6356,1
06037910212,Los Angeles CA,Los Angeles Region,0,3403,0,0
06037900509,Los Angeles CA,Los Angeles Region,0,4693,0,0
06037900301,Los Angeles CA,Los Angeles Region,0,3957,0,0
06037900610,Los Angeles CA,Los Angeles Region,0,3929,0,0
06037261103,Los Angeles CA,Los Angeles Region,0,1880,0,0
06037901013,Los Angeles CA,Los Angeles Region,0,4431,0,0
06037920120,Los Angeles CA,Los Angeles Region,0,4192,0,0
06037433803,Los Angeles CA,Los Angeles Region,0,3037,0,0
06037265522,Los Angeles CA,Los Angeles Region,0,2090,0,0
06037406801,Los Angeles CA,Los Angeles Region,0,4993,0,0
06037433505,Los Angeles CA,Los Angeles Region,0,4486,0,0
06037265307,Los Angeles CA,Los Angeles Region,0,3190,0,0
06037265702,Los Angeles CA,Los Angeles Region,0,2879,0,0
06037433103,Los Angeles CA,Los Angeles Region,0,6692,0,0
06037208002,Los Angeles CA,Los Angeles Region,0,4113,0,0
06037199002,Los Angeles CA,Los Angeles Region,0,2913,0,0
06037207304,Los Angeles CA,Los Angeles Region,0,2124,0,0
06037481403,Los Angeles CA,Los Angeles Region,0,2933,0,0
06037481404,Los Angeles CA,Los Angeles Region,0,3934,0,0
06037189801,Los Angeles CA,Los Angeles Region,0,2302,0,0
06037189906,Los Angeles CA,Los Angeles Region,0,2746,0,0
06037800333,Los Angeles CA,Los Angeles Region,0,2738,0,0
06037143401,Los Angeles CA,Los Angeles Region,0,4632,0,0
06037143301,Los Angeles CA,Los Angeles Region,0,3236,0,0
06037670603,Los Angeles CA,Los Angeles Region,0,1872,0,0
06037400209,Los Angeles CA,Los Angeles Region,0,4775,0,0
06037900901,Los Angeles CA,Los Angeles Region,0.4147746526601152,2951,1224,0
06037267503,Los Angeles CA,Los Angeles Region,0,2112,0,0
06037190302,Los Angeles CA,Los Angeles Region,0,2283,0,0
06037464101,Los Angeles CA,Los Angeles Region,0,2770,0,0
06037404203,Los Angeles CA,Los Angeles Region,0,3899,0,0
06037185102,Los Angeles CA,Los Angeles Region,0,2990,0,0
06037113425,Los Angeles CA,Los Angeles Region,0,4020,0,0
06037603901,Los Angeles CA,Los Angeles Region,0,4013,0,0
06037551802,Los Angeles CA,Los Angeles Region,0,4373,0,0
06037602601,Los Angeles CA,Los Angeles Region,0,4784,0,0
06037670702,Los Angeles CA,Los Angeles Region,0,5555,0,0
06037543321,Los Angeles CA,Los Angeles Region,0,6034,0,0
06073018525,San Diego CA,San Diego Region,0,4395,0,0
06037135204,Los Angeles CA,Los Angeles Region,0,4791,0,0
06037460101,Los Angeles CA,Los Angeles Region,0,5846,0,0
06037134907,Los Angeles CA,Los Angeles Region,0,2953,0,0
06037103401,Los Angeles CA,Los Angeles Region,0,2516,0,0
06037108203,Los Angeles CA,Los Angeles Region,0,3577,0,0
06037236001,Los Angeles CA,Los Angeles Region,0,4422,0,0
06037236205,Los Angeles CA,Los Angeles Region,0,3403,0,0
06037206051,Los Angeles CA,Los Angeles Region,0,2591,0,0
06037275604,Los Angeles CA,Los Angeles Region,0,10520,0,0
06073008380,San Diego CA,San Diego Region,0,7165,0,0
06073007602,San Diego CA,San Diego Region,0,1876,0,0
06073017605,San Diego CA,San Diego Region,0,3692,0,0
06073020712,San Diego CA,San Diego Region,0,4856,0,0
06073005102,San Diego CA,San Diego Region,0,4428,0,0
06073015001,San Diego CA,San Diego Region,0,4294,0,0
06073015002,San Diego CA,San Diego Region,0,2468,0,0
06073014702,San Diego CA,San Diego Region,0,4239,0,0
06073018522,San Diego CA,San Diego Region,0,5371,0,0
06073018617,San Diego CA,San Diego Region,0,3561,0,0
06073018521,San Diego CA,San Diego Region,0,4888,0,0
06073017071,San Diego CA,San Diego Region,0,5073,0,0
06073017065,San Diego CA,San Diego Region,0,9344,0,0
06073017061,San Diego CA,San Diego Region,0,3838,0,0
06073008375,San Diego CA,San Diego Region,0,4318,0,0
06037602003,Los Angeles CA,Los Angeles Region,0,4759,0,0
06037294620,Los Angeles CA,Los Angeles Region,0,4034,0,0
06037294830,Los Angeles CA,Los Angeles Region,0,3838,0,0
06037576402,Los Angeles CA,Los Angeles Region,0,4705,0,0
06037576200,Los Angeles CA,Los Angeles Region,0,7148,0,0
06037430721,Los Angeles CA,Los Angeles Region,0,3536,0,0
06037272100,Los Angeles CA,Los Angeles Region,0,4332,0,0
06017031405,El Dorado CA,Rural Areas,1,2484,2484,1
06017031504,El Dorado CA,Rural Areas,1,5556,5556,1
06073013506,San Diego CA,San Diego Region,0,4422,0,0
06073015901,San Diego CA,San Diego Region,0,3671,0,0
06073014400,San Diego CA,San Diego Region,0,4270,0,0
06073013309,San Diego CA,San Diego Region,0,6866,0,0
06073009102,San Diego CA,San Diego Region,0,3529,0,0
06073003003,San Diego CA,San Diego Region,0,5233,0,0
06073013000,San Diego CA,San Diego Region,0,5997,0,0
06073001000,San Diego CA,San Diego Region,0,4690,0,0
06073002903,San Diego CA,San Diego Region,0,3826,0,0
06073014002,San Diego CA,San Diego Region,0,4291,0,0
06073009802,San Diego CA,San Diego Region,0,6586,0,0
06073003603,San Diego CA,San Diego Region,0,4092,0,0
06067009403,Sacramento CA,Rural Areas,1,2077,2077,1
06067008909,Sacramento CA,Capital Region,0,2481,0,0
06067005606,Sacramento CA,Capital Region,0,4461,0,0
06067009308,Sacramento CA,Capital Region,0,6197,0,0
06067001900,Sacramento CA,Capital Region,0,3509,0,0
06067007415,Sacramento CA,Capital Region,0,3445,0,0
06067009314,Sacramento CA,Capital Region,0,6350,0,0
06037910302,Los Angeles CA,Los Angeles Region,0,6514,0,0
06037113231,Los Angeles CA,Los Angeles Region,0,2254,0,0
06037300800,Los Angeles CA,Los Angeles Region,0,7100,0,0
06037277400,Los Angeles CA,Los Angeles Region,0,3,0,0
06059032043,Orange CA,Orange County Region,0,3775,0,0
06059032036,Orange CA,Orange County Region,0,3495,0,0
06059052415,Orange CA,Orange County Region,0,3933,0,0
06059074405,Orange CA,Orange County Region,0,6091,0,0
06059032020,Orange CA,Orange County Region,0,5540,0,0
06073003214,San Diego CA,San Diego Region,0,4764,0,0
06073003108,San Diego CA,San Diego Region,0,3454,0,0
06073020806,San Diego CA,Rural Areas,1,6158,6158,1
06073020405,San Diego CA,San Diego Region,0,3685,0,0
06073019904,San Diego CA,San Diego Region,0,6865,0,0
06073019105,San Diego CA,Rural Areas,0.9988439306358381,6920,6912,1
06037270200,Los Angeles CA,Los Angeles Region,0,3487,0,0
06037701601,Los Angeles CA,Los Angeles Region,0,4175,0,0
06037430723,Los Angeles CA,Los Angeles Region,0,4643,0,0
06037430102,Los Angeles CA,Los Angeles Region,0,4636,0,0
06013313106,Contra Costa CA,Bay Area Region,0,5879,0,0
06013303210,Contra Costa CA,Bay Area Region,0,3815,0,0
06013303107,Contra Costa CA,Bay Area Region,0,6966,0,0
06013351104,Contra Costa CA,Bay Area Region,0,1964,0,0
06013980000,Contra Costa CA,Bay Area Region,0,491,0,0
06109002201,Tuolumne CA,Rural Areas,1,5340,5340,1
06109003102,Tuolumne CA,Rural Areas,1,2570,2570,1
06109004202,Tuolumne CA,Rural Areas,1,2088,2088,1
06067004008,Sacramento CA,Capital Region,0,3665,0,0
06067006300,Sacramento CA,Capital Region,0,5262,0,0
06067009610,Sacramento CA,Capital Region,0,6864,0,0
06087100300,Santa Cruz CA,Central Coast Region,0,4020,0,0
06087120302,Santa Cruz CA,Rural Areas,1,3152,3152,1
06087122203,Santa Cruz CA,Central Coast Region,0,3688,0,0
06087122500,Santa Cruz CA,Central Coast Region,0,6717,0,0
06111008002,Ventura CA,Central Coast Region,0,4712,0,0
06111008304,Ventura CA,Central Coast Region,0,5487,0,0
06111000902,Ventura CA,Rural Areas,1,2107,2107,1
06111001202,Ventura CA,Central Coast Region,0,6954,0,0
06037432902,Los Angeles CA,Los Angeles Region,0,3358,0,0
06037463800,Los Angeles CA,Los Angeles Region,0,3953,0,0
06037108104,Los Angeles CA,Los Angeles Region,0,1692,0,0
06037201120,Los Angeles CA,Los Angeles Region,0,4395,0,0
06037194200,Los Angeles CA,Los Angeles Region,0,3596,0,0
06037191410,Los Angeles CA,Los Angeles Region,0,3924,0,0
06037201301,Los Angeles CA,Los Angeles Region,0,3409,0,0
06037185310,Los Angeles CA,Los Angeles Region,0,2724,0,0
06037143602,Los Angeles CA,Los Angeles Region,0,4740,0,0
06037137501,Los Angeles CA,Los Angeles Region,0,4662,0,0
06037302202,Los Angeles CA,Los Angeles Region,0,4933,0,0
06025010101,Imperial CA,Rural Areas,1,3499,3499,1
06089010602,Shasta CA,Rural Areas,0.010733767376385712,5683,61.00000000000001,1
06089011803,Shasta CA,Rural Areas,0.9198012775017743,2818,2592,1
06085503402,Santa Clara CA,Bay Area Region,0,4843,0,0
06085503710,Santa Clara CA,Bay Area Region,0,3836,0,0
06111007903,Ventura CA,Central Coast Region,0,4893,0,0
06061021901,Placer CA,Rural Areas,1,3315,3315,1
06037910810,Los Angeles CA,Los Angeles Region,0.10837988826815642,2685,291,0
06037301701,Los Angeles CA,Los Angeles Region,0,2852,0,0
06037127400,Los Angeles CA,Los Angeles Region,0,5529,0,0
06037920110,Los Angeles CA,Los Angeles Region,0,3098,0,0
06037920042,Los Angeles CA,Los Angeles Region,0,7762,0,0
06037401902,Los Angeles CA,Los Angeles Region,0,5747,0,0
06037401001,Los Angeles CA,Los Angeles Region,0,3051,0,0
06037123203,Los Angeles CA,Los Angeles Region,0,3508,0,0
06037120400,Los Angeles CA,Los Angeles Region,0,6614,0,0
06037910807,Los Angeles CA,Los Angeles Region,0,6092,0,0
06037402702,Los Angeles CA,Los Angeles Region,0,6354,0,0
06041105002,Marin CA,Bay Area Region,0,3162,0,0
06053014601,Monterey CA,Rural Areas,1,5400,5400,1
06053010603,Monterey CA,Central Coast Region,0,8299,0,0
06085511609,Santa Clara CA,Bay Area Region,0,3481,0,0
06085503122,Santa Clara CA,Bay Area Region,0,4108,0,0
06053001300,Monterey CA,Central Coast Region,0,2733,0,0
06023010502,Humboldt CA,Rural Areas,1,5577,5577,1
06083002808,Santa Barbara CA,Central Coast Region,5.468963631391851e-4,7314,4,0
06083000501,Santa Barbara CA,Central Coast Region,0.017728365384615384,3328,59,0
06083002008,Santa Barbara CA,Central Coast Region,0,6580,0,0
06045011400,Mendocino CA,Rural Areas,1,4434,4434,1
06005000304,Amador CA,Rural Areas,1,4297,4297,1
06019005522,Fresno CA,Central Valley Region,0,4792,0,0
06035040305,Lassen CA,Rural Areas,1,4169,4169,1
06075033204,San Francisco CA,Bay Area Region,0,3839,0,0
06019005525,Fresno CA,Central Valley Region,0,1392,0,0
06067005205,Sacramento CA,Capital Region,0,3096,0,0
06067007019,Sacramento CA,Capital Region,0,2815,0,0
06067008131,Sacramento CA,Capital Region,0,5796,0,0
06067009639,Sacramento CA,Capital Region,0,3897,0,0
06061022011,Placer CA,Rural Areas,1,2292,2292,1
06061023400,Placer CA,Capital Region,0.008564936199965041,5721,49,0
06097150612,Sonoma CA,Bay Area Region,0.222521915037087,4449,990,0
06013313203,Contra Costa CA,Bay Area Region,0,3354,0,0
06013345113,Contra Costa CA,Bay Area Region,0,4627,0,0
06061021128,Placer CA,Capital Region,0,3244,0,0
06071009202,San Bernardino CA,Rural Areas,0.8997844827586207,1856,1670,1
06071012700,San Bernardino CA,Inland Empire Region,0,4000,0,0
06071002109,San Bernardino CA,Inland Empire Region,0,6303,0,0
06071003801,San Bernardino CA,Inland Empire Region,0,5120,0,0
06013304002,Contra Costa CA,Rural Areas,1,1293,1293,1
06053000200,Monterey CA,Central Coast Region,0,7396,0,0
06053012800,Monterey CA,Central Coast Region,0,5384,0,0
06071010402,San Bernardino CA,Rural Areas,1,12280,12280,1
06071010422,San Bernardino CA,Rural Areas,1,1716,1716,1
06079012505,San Luis Obispo CA,Rural Areas,1,4971,4971,1
06079011400,San Luis Obispo CA,Rural Areas,1,3806,3806,1
06065042716,Riverside CA,Inland Empire Region,0,5222,0,0
06065043304,Riverside CA,Inland Empire Region,0.2396694214876033,7744,1856,0
06097153811,Sonoma CA,Rural Areas,1,5154,5154,1
06097150502,Sonoma CA,Rural Areas,1,1736,1736,1
06097153602,Sonoma CA,Rural Areas,1,3150,3150,1
06097153202,Sonoma CA,Bay Area Region,0,3910,0,0
06073018906,San Diego CA,Rural Areas,1,6298,6298,1
06073018903,San Diego CA,Rural Areas,1,5161,5161,1
06073018612,San Diego CA,San Diego Region,0.0527086383601757,4098,216,0
06073017701,San Diego CA,San Diego Region,0,5379,0,0
06073017107,San Diego CA,San Diego Region,0,2858,0,0
06073017022,San Diego CA,San Diego Region,0,5665,0,0
06065043403,Riverside CA,Inland Empire Region,0,3081,0,0
06065046403,Riverside CA,Inland Empire Region,0,7686,0,0
06065044904,Riverside CA,Inland Empire Region,0,4721,0,0
06065042401,Riverside CA,Inland Empire Region,0.007228915662650603,2075,15,0
06065031501,Riverside CA,Inland Empire Region,0,5954,0,0
06065030503,Riverside CA,Inland Empire Region,0,3747,0,0
06065043701,Riverside CA,Inland Empire Region,0.007150423728813559,3776,27,0
06065042406,Riverside CA,Inland Empire Region,0,4267,0,0
06065040809,Riverside CA,Inland Empire Region,0,3508,0,0
06065041403,Riverside CA,Inland Empire Region,0,4566,0,0
06103001000,Tehama CA,Rural Areas,1,7139,7139,1
06107000502,Tulare CA,Rural Areas,1,4065,4065,1
06107000702,Tulare CA,Rural Areas,1,5533,5533,1
06107004200,Tulare CA,Rural Areas,1,6673,6673,1
06073016811,San Diego CA,San Diego Region,0,4677,0,0
06073009704,San Diego CA,San Diego Region,0,6152,0,0
06073009104,San Diego CA,San Diego Region,0,2886,0,0
06073008339,San Diego CA,San Diego Region,0,1886,0,0
06073008310,San Diego CA,San Diego Region,0,5731,0,0
06065040201,Riverside CA,Inland Empire Region,0,6421,0,0
06065040703,Riverside CA,Inland Empire Region,0,2800,0,0
06007001400,Butte CA,Rural Areas,0.9973954094090836,6143,6127,1
06007000102,Butte CA,Rural Areas,0,4202,0,1
06037541700,Los Angeles CA,Los Angeles Region,0,6278,0,0
06037542000,Los Angeles CA,Los Angeles Region,0,5358,0,0
06037125310,Los Angeles CA,Los Angeles Region,0,4941,0,0
06037602002,Los Angeles CA,Los Angeles Region,0,3007,0,0
06037501700,Los Angeles CA,Los Angeles Region,0,4114,0,0
06037106603,Los Angeles CA,Los Angeles Region,0,2998,0,0
06037117303,Los Angeles CA,Los Angeles Region,0,3647,0,0
06067008908,Sacramento CA,Capital Region,0,5204,0,0
06067009110,Sacramento CA,Capital Region,0,1873,0,0
06067004801,Sacramento CA,Capital Region,0,6041,0,0
06067005901,Sacramento CA,Capital Region,0,6722,0,0
06067007602,Sacramento CA,Capital Region,0,5108,0,0
06037552200,Los Angeles CA,Los Angeles Region,0,6474,0,0
06037432202,Los Angeles CA,Los Angeles Region,0,4212,0,0
06037500600,Los Angeles CA,Los Angeles Region,0,5438,0,0
06037433602,Los Angeles CA,Los Angeles Region,0,2858,0,0
06037433302,Los Angeles CA,Los Angeles Region,0,1701,0,0
06037532302,Los Angeles CA,Los Angeles Region,0,4452,0,0
06037535605,Los Angeles CA,Los Angeles Region,0,4042,0,0
06037535902,Los Angeles CA,Los Angeles Region,0,6236,0,0
06037533201,Los Angeles CA,Los Angeles Region,0,2602,0,0
06037235202,Los Angeles CA,Los Angeles Region,0,4765,0,0
06037541603,Los Angeles CA,Los Angeles Region,0,2748,0,0
06037228710,Los Angeles CA,Los Angeles Region,0,4245,0,0
06037702801,Los Angeles CA,Los Angeles Region,0,5272,0,0
06037541802,Los Angeles CA,Los Angeles Region,0,5293,0,0
06057000702,Nevada CA,Rural Areas,1,4079,4079,1
06073015403,San Diego CA,San Diego Region,0,2545,0,0
06073010401,San Diego CA,San Diego Region,0,2452,0,0
06073015405,San Diego CA,San Diego Region,0,5980,0,0
06073016100,San Diego CA,San Diego Region,0,5991,0,0
06037700801,Los Angeles CA,Los Angeles Region,0,4941,0,0
06081611902,San Mateo CA,Bay Area Region,0,6335,0,0
06081612101,San Mateo CA,Bay Area Region,0,4174,0,0
06081604103,San Mateo CA,Bay Area Region,0,4847,0,0
06037800204,Los Angeles CA,Los Angeles Region,0,4595,0,0
06069000502,San Benito CA,Central Coast Region,0.21375143843498273,6952,1486,0
06077005218,San Joaquin CA,Central Valley Region,0,4117,0,0
06041119201,Marin CA,Bay Area Region,0,3644,0,0
06111005004,Ventura CA,Central Coast Region,0,10297,0,0
06111007406,Ventura CA,Central Coast Region,0,2349,0,0
06087110102,Santa Cruz CA,Central Coast Region,0,4629,0,0
06087101001,Santa Cruz CA,Central Coast Region,0,4030,0,0
06033000601,Lake CA,Rural Areas,1,2342,2342,1
06023001001,Humboldt CA,Rural Areas,1,2865,2865,1
06037901209,Los Angeles CA,Rural Areas,1,1370,1370,1
06037621104,Los Angeles CA,Los Angeles Region,0,6786,0,0
06037980009,Los Angeles CA,Los Angeles Region,0,52,0,0
06037542103,Los Angeles CA,Los Angeles Region,0,4019,0,0
06037670328,Los Angeles CA,Los Angeles Region,0,4485,0,0
06007001703,Butte CA,Rural Areas,1,1741,1741,1
06073019809,San Diego CA,San Diego Region,0,4096,0,0
06073021600,San Diego CA,San Diego Region,0,3584,0,0
06073009902,San Diego CA,San Diego Region,0,6,0,0
06073017051,San Diego CA,San Diego Region,0,4669,0,0
06095250801,Solano CA,Bay Area Region,0,4916,0,0
06007003700,Butte CA,Rural Areas,0.8022480472470946,5249,4211,1
06095252317,Solano CA,Bay Area Region,0,11656,0,0
06037117407,Los Angeles CA,Los Angeles Region,0,3482,0,0
06037123901,Los Angeles CA,Los Angeles Region,0,4621,0,0
06037310501,Los Angeles CA,Los Angeles Region,0,3788,0,0
06037127805,Los Angeles CA,Los Angeles Region,0,3514,0,0
06037141202,Los Angeles CA,Los Angeles Region,0,2922,0,0
06059062658,Orange CA,Orange County Region,0,5410,0,0
06059076001,Orange CA,Orange County Region,0,7901,0,0
06059062655,Orange CA,Orange County Region,0,5156,0,0
06059021832,Orange CA,Orange County Region,0,6735,0,0
06059087302,Orange CA,Orange County Region,0,6021,0,0
06059076105,Orange CA,Orange County Region,0,4697,0,0
06059076002,Orange CA,Orange County Region,0,1994,0,0
06079012002,San Luis Obispo CA,Central Coast Region,0,4612,0,0
06079010303,San Luis Obispo CA,Rural Areas,1,3241,3241,1
06115040702,Yuba CA,Rural Areas,0.8494623655913979,6231,5293,1
06001435104,Alameda CA,Bay Area Region,0,7230,0,0
06001450744,Alameda CA,Bay Area Region,0,5987,0,0
06001451504,Alameda CA,Bay Area Region,0,1657,0,0
06037461501,Los Angeles CA,Los Angeles Region,0,3508,0,0
06037463602,Los Angeles CA,Los Angeles Region,0,5728,0,0
06037189101,Los Angeles CA,Los Angeles Region,0,2589,0,0
06037195902,Los Angeles CA,Los Angeles Region,0,1848,0,0
06037208401,Los Angeles CA,Los Angeles Region,0,3832,0,0
06037407602,Los Angeles CA,Los Angeles Region,0,3732,0,0
06037501803,Los Angeles CA,Los Angeles Region,0,4687,0,0
06095252205,Solano CA,Bay Area Region,0,8669,0,0
06037219902,Los Angeles CA,Los Angeles Region,0,3878,0,0
06037237102,Los Angeles CA,Los Angeles Region,0,3625,0,0
06037431501,Los Angeles CA,Los Angeles Region,0,4281,0,0
06037186302,Los Angeles CA,Los Angeles Region,0,5190,0,0
06037262501,Los Angeles CA,Los Angeles Region,0,3741,0,0
06037278001,Los Angeles CA,Los Angeles Region,0,2687,0,0
06037296901,Los Angeles CA,Los Angeles Region,0,4148,0,0
06037195202,Los Angeles CA,Los Angeles Region,0,3194,0,0
06037213202,Los Angeles CA,Los Angeles Region,0,3679,0,0
06037297300,Los Angeles CA,Los Angeles Region,0,2306,0,0
06081610302,San Mateo CA,Bay Area Region,0,4796,0,0
06077004704,San Joaquin CA,Rural Areas,1,5013,5013,1
06037401303,Los Angeles CA,Los Angeles Region,0,2235,0,0
06037241001,Los Angeles CA,Los Angeles Region,0,4525,0,0
06037460401,Los Angeles CA,Los Angeles Region,0,1063,0,0
06037535001,Los Angeles CA,Los Angeles Region,0,4152,0,0
06037430901,Los Angeles CA,Los Angeles Region,0,4459,0,0
06037102104,Los Angeles CA,Los Angeles Region,0,3906,0,0
06037302004,Los Angeles CA,Los Angeles Region,0,4175,0,0
06037650901,Los Angeles CA,Los Angeles Region,0,5976,0,0
06077003312,San Joaquin CA,Central Valley Region,0,3450,0,0
06059021813,Orange CA,Orange County Region,0,107,0,0
06059062649,Orange CA,Orange County Region,0,3562,0,0
06065044515,Riverside CA,Rural Areas,1,4001,4001,1
06065040405,Riverside CA,Inland Empire Region,0,5386,0,0
06065040816,Riverside CA,Inland Empire Region,0,2408,0,0
06065043009,Riverside CA,Inland Empire Region,0,6064,0,0
06065043256,Riverside CA,Inland Empire Region,0,3585,0,0
06065043274,Riverside CA,Inland Empire Region,0,2229,0,0
06065043517,Riverside CA,Inland Empire Region,0.006940359957652041,8501,59,0
06065044517,Riverside CA,Rural Areas,1,2797,2797,1
06077005138,San Joaquin CA,Central Valley Region,0,2968,0,0
06077004310,San Joaquin CA,Central Valley Region,0,2549,0,0
06077000802,San Joaquin CA,Central Valley Region,0,2030,0,0
06077000101,San Joaquin CA,Central Valley Region,0,2220,0,0
06065044918,Riverside CA,Inland Empire Region,0,2994,0,0
06065045114,Riverside CA,Inland Empire Region,0,1912,0,0
06065042008,Riverside CA,Inland Empire Region,0.3005033173186914,8742,2627,0
06065050600,Riverside CA,Inland Empire Region,0,7869,0,0
06065043271,Riverside CA,Inland Empire Region,0,4543,0,0
06029006403,Kern CA,Rural Areas,1,5468,5468,1
06007000404,Butte CA,Rural Areas,0,4070,0,1
06037599100,Los Angeles CA,Rural Areas,1,553,553,1
06037430502,Los Angeles CA,Los Angeles Region,0,7114,0,0
06037400206,Los Angeles CA,Los Angeles Region,0,5184,0,0
06037480704,Los Angeles CA,Los Angeles Region,0,4843,0,0
06037432201,Los Angeles CA,Los Angeles Region,0,4235,0,0
06037480302,Los Angeles CA,Los Angeles Region,0,4380,0,0
06041109002,Marin CA,Bay Area Region,0,4178,0,0
06111008700,Ventura CA,Central Coast Region,0,6150,0,0
