"GEO_ID","NAME","P002001","P002001ERR","P002002","P002003","P002004","P002005","P002006",
"1400000US06037402002","Census Tract 4020.02, Los Angeles County, California","3913","null","3913","3913","0","0","0",
"1400000US06037402101","Census Tract 4021.01, Los Angeles County, California","4623","null","4623","4623","0","0","0",
"1400000US06037402102","Census Tract 4021.02, Los Angeles County, California","4815","null","4815","4815","0","0","0",
"1400000US06037402200","Census Tract 4022, Los Angeles County, California","6584","null","6584","6584","0","0","0",
"1400000US06037402301","Census Tract 4023.01, Los Angeles County, California","5454","null","5454","5454","0","0","0",
"1400000US06037402303","Census Tract 4023.03, Los Angeles County, California","3996","null","3996","3996","0","0","0",
"1400000US06037402304","Census Tract 4023.04, Los Angeles County, California","3848","null","3848","3848","0","0","0",
"1400000US06037402402","Census Tract 4024.02, Los Angeles County, California","7076","null","7076","7076","0","0","0",
"1400000US06037402403","Census Tract 4024.03, Los Angeles County, California","5381","null","5381","5381","0","0","0",
"1400000US06037402404","Census Tract 4024.04, Los Angeles County, California","1945","null","1945","1945","0","0","0",
"1400000US06037402405","Census Tract 4024.05, Los Angeles County, California","3006","null","3006","3006","0","0","0",
"1400000US06037402406","Census Tract 4024.06, Los Angeles County, California","4776","null","4776","4776","0","0","0",
"1400000US06037402501","Census Tract 4025.01, Los Angeles County, California","5577","null","5577","5577","0","0","0",
"1400000US06037402502","Census Tract 4025.02, Los Angeles County, California","7225","null","7225","7225","0","0","0",
"1400000US06037402600","Census Tract 4026, Los Angeles County, California","7453","null","7453","7453","0","0","0",
"1400000US06037402702","Census Tract 4027.02, Los Angeles County, California","6313","null","6313","6313","0","0","0",
"1400000US06037402703","Census Tract 4027.03, Los Angeles County, California","4686","null","4686","4686","0","0","0",
"1400000US06037402705","Census Tract 4027.05, Los Angeles County, California","3328","null","3328","3328","0","0","0",
"1400000US06037402706","Census Tract 4027.06, Los Angeles County, California","3945","null","3945","3945","0","0","0",
"1400000US06037402801","Census Tract 4028.01, Los Angeles County, California","5170","null","5170","5170","0","0","0",
"1400000US06037402803","Census Tract 4028.03, Los Angeles County, California","3436","null","3436","3436","0","0","0",
"1400000US06037402804","Census Tract 4028.04, Los Angeles County, California","4085","null","4085","4085","0","0","0",
"1400000US06037402902","Census Tract 4029.02, Los Angeles County, California","6445","null","6445","6445","0","0","0",
"1400000US06037402903","Census Tract 4029.03, Los Angeles County, California","4138","null","4138","4138","0","0","0",
"1400000US06037402904","Census Tract 4029.04, Los Angeles County, California","3603","null","3603","3603","0","0","0",
"1400000US06037403000","Census Tract 4030, Los Angeles County, California","6835","null","6835","6835","0","0","0",
"1400000US06037403200","Census Tract 4032, Los Angeles County, California","391","null","391","391","0","0","0",
"1400000US06037403303","Census Tract 4033.03, Los Angeles County, California","2523","null","2523","2523","0","0","0",
"1400000US06037403304","Census Tract 4033.04, Los Angeles County, California","5178","null","5178","5178","0","0","0",
"1400000US06037403305","Census Tract 4033.05, Los Angeles County, California","2100","null","2100","2100","0","0","0",
"1400000US06037403312","Census Tract 4033.12, Los Angeles County, California","5160","null","5160","5160","0","0","0",
"1400000US06037403316","Census Tract 4033.16, Los Angeles County, California","6783","null","6783","6783","0","0","0",
"1400000US06037403317","Census Tract 4033.17, Los Angeles County, California","4721","null","4721","4721","0","0","0",
"1400000US06037403318","Census Tract 4033.18, Los Angeles County, California","6243","null","6243","6243","0","0","0",
"1400000US06037403319","Census Tract 4033.19, Los Angeles County, California","4260","null","4260","4260","0","0","0",
"1400000US06037403320","Census Tract 4033.20, Los Angeles County, California","5573","null","5573","5573","0","0","0",
"1400000US06037403321","Census Tract 4033.21, Los Angeles County, California","6034","null","6034","6034","0","0","0",
"1400000US06037403322","Census Tract 4033.22, Los Angeles County, California","3808","null","3808","3808","0","0","0",
"1400000US06037403323","Census Tract 4033.23, Los Angeles County, California","5356","null","5356","5356","0","0","0",
"1400000US06037403324","Census Tract 4033.24, Los Angeles County, California","6804","null","6804","6804","0","0","0",
"1400000US06037403325","Census Tract 4033.25, Los Angeles County, California","4795","null","4795","4795","0","0","0",
"1400000US06037403401","Census Tract 4034.01, Los Angeles County, California","5038","null","5038","5038","0","0","0",
"1400000US06037403402","Census Tract 4034.02, Los Angeles County, California","3322","null","3322","3322","0","0","0",
"1400000US06037403403","Census Tract 4034.03, Los Angeles County, California","5140","null","5140","5140","0","0","0",
"1400000US06037403404","Census Tract 4034.04, Los Angeles County, California","2521","null","2521","2521","0","0","0",
"1400000US06037403405","Census Tract 4034.05, Los Angeles County, California","1631","null","1631","1631","0","0","0",
"1400000US06037403406","Census Tract 4034.06, Los Angeles County, California","2796","null","2796","2796","0","0","0",
"1400000US06037403407","Census Tract 4034.07, Los Angeles County, California","2132","null","2132","2132","0","0","0",
"1400000US06037403408","Census Tract 4034.08, Los Angeles County, California","6576","null","6576","6576","0","0","0",
"1400000US06037403500","Census Tract 4035, Los Angeles County, California","1628","null","1628","1628","0","0","0",
"1400000US06037403600","Census Tract 4036, Los Angeles County, California","6672","null","6672","6672","0","0","0",
"1400000US06037403702","Census Tract 4037.02, Los Angeles County, California","3794","null","3794","3794","0","0","0",
"1400000US06037403703","Census Tract 4037.03, Los Angeles County, California","4748","null","4748","4748","0","0","0",
"1400000US06037403721","Census Tract 4037.21, Los Angeles County, California","4998","null","4998","4998","0","0","0",
"1400000US06037403722","Census Tract 4037.22, Los Angeles County, California","5734","null","5734","5734","0","0","0",
"1400000US06037403801","Census Tract 4038.01, Los Angeles County, California","6212","null","6212","6212","0","0","0",
"1400000US06037403802","Census Tract 4038.02, Los Angeles County, California","5553","null","5553","5553","0","0","0",
"1400000US06037403901","Census Tract 4039.01, Los Angeles County, California","3110","null","3110","3110","0","0","0",
"1400000US06037403902","Census Tract 4039.02, Los Angeles County, California","4806","null","4806","4806","0","0","0",
"1400000US06037404000","Census Tract 4040, Los Angeles County, California","4474","null","4474","4474","0","0","0",
"1400000US06037404100","Census Tract 4041, Los Angeles County, California","6445","null","6445","6445","0","0","0",
"1400000US06037404201","Census Tract 4042.01, Los Angeles County, California","3711","null","3711","3711","0","0","0",
"1400000US06037404202","Census Tract 4042.02, Los Angeles County, California","3366","null","3366","3366","0","0","0",
"1400000US06037404301","Census Tract 4043.01, Los Angeles County, California","5665","null","5665","5665","0","0","0",
"1400000US06037404302","Census Tract 4043.02, Los Angeles County, California","2498","null","2498","2498","0","0","0",
"1400000US06037404401","Census Tract 4044.01, Los Angeles County, California","3979","null","3979","3979","0","0","0",
"1400000US06037404402","Census Tract 4044.02, Los Angeles County, California","5107","null","5107","5107","0","0","0",
"1400000US06037404501","Census Tract 4045.01, Los Angeles County, California","2355","null","2355","2355","0","0","0",
"1400000US06037404503","Census Tract 4045.03, Los Angeles County, California","2977","null","2977","2977","0","0","0",
"1400000US06037404504","Census Tract 4045.04, Los Angeles County, California","5266","null","5266","5266","0","0","0",
"1400000US06037404600","Census Tract 4046, Los Angeles County, California","1422","null","1422","1422","0","0","0",
"1400000US06037404701","Census Tract 4047.01, Los Angeles County, California","5873","null","5873","5873","0","0","0",
"1400000US06037404702","Census Tract 4047.02, Los Angeles County, California","5882","null","5882","5882","0","0","0",
"1400000US06037404703","Census Tract 4047.03, Los Angeles County, California","3178","null","3178","3178","0","0","0",
"1400000US06037404801","Census Tract 4048.01, Los Angeles County, California","7305","null","7305","7305","0","0","0",
"1400000US06037404802","Census Tract 4048.02, Los Angeles County, California","4335","null","4335","4335","0","0","0",
"1400000US06037404803","Census Tract 4048.03, Los Angeles County, California","1741","null","1741","1741","0","0","0",
"1400000US06037404901","Census Tract 4049.01, Los Angeles County, California","5658","null","5658","5658","0","0","0",
"1400000US06037404902","Census Tract 4049.02, Los Angeles County, California","3973","null","3973","3973","0","0","0",
"1400000US06037404903","Census Tract 4049.03, Los Angeles County, California","2905","null","2905","2905","0","0","0",
"1400000US06037405001","Census Tract 4050.01, Los Angeles County, California","6170","null","6170","6170","0","0","0",
"1400000US06037405002","Census Tract 4050.02, Los Angeles County, California","3197","null","3197","3197","0","0","0",
"1400000US06037405101","Census Tract 4051.01, Los Angeles County, California","5304","null","5304","5304","0","0","0",
"1400000US06037405102","Census Tract 4051.02, Los Angeles County, California","5069","null","5069","5069","0","0","0",
"1400000US06037405201","Census Tract 4052.01, Los Angeles County, California","5205","null","5205","5205","0","0","0",
"1400000US06037405202","Census Tract 4052.02, Los Angeles County, California","5227","null","5227","5227","0","0","0",
"1400000US06037405203","Census Tract 4052.03, Los Angeles County, California","3484","null","3484","3484","0","0","0",
"1400000US06037405301","Census Tract 4053.01, Los Angeles County, California","3349","null","3349","3349","0","0","0",
"1400000US06037405302","Census Tract 4053.02, Los Angeles County, California","5351","null","5351","5351","0","0","0",
"1400000US06037405400","Census Tract 4054, Los Angeles County, California","4795","null","4795","4795","0","0","0",
"1400000US06037405500","Census Tract 4055, Los Angeles County, California","6808","null","6808","6808","0","0","0",
"1400000US06037405600","Census Tract 4056, Los Angeles County, California","5428","null","5428","5428","0","0","0",
"1400000US06037405701","Census Tract 4057.01, Los Angeles County, California","3853","null","3853","3853","0","0","0",
"1400000US06037405702","Census Tract 4057.02, Los Angeles County, California","4854","null","4854","4854","0","0","0",
"1400000US06037405800","Census Tract 4058, Los Angeles County, California","5881","null","5881","5881","0","0","0",
"1400000US06037405900","Census Tract 4059, Los Angeles County, California","4049","null","4049","4049","0","0","0",
"1400000US06037406000","Census Tract 4060, Los Angeles County, California","5059","null","5059","5059","0","0","0",
"1400000US06037406101","Census Tract 4061.01, Los Angeles County, California","3139","null","3139","3139","0","0","0",
"1400000US06037406102","Census Tract 4061.02, Los Angeles County, California","5828","null","5828","5828","0","0","0",
"1400000US06037406200","Census Tract 4062, Los Angeles County, California","5678","null","5678","5678","0","0","0",
"1400000US06037406300","Census Tract 4063, Los Angeles County, California","5532","null","5532","5532","0","0","0",
"1400000US06037406402","Census Tract 4064.02, Los Angeles County, California","2076","null","2076","2076","0","0","0",
"1400000US06037406411","Census Tract 4064.11, Los Angeles County, California","2126","null","2126","2126","0","0","0",
"1400000US06037406412","Census Tract 4064.12, Los Angeles County, California","2482","null","2482","2482","0","0","0",
"1400000US06037406500","Census Tract 4065, Los Angeles County, California","6705","null","6705","6705","0","0","0",
"1400000US06037406601","Census Tract 4066.01, Los Angeles County, California","5269","null","5269","5269","0","0","0",
"1400000US06037406602","Census Tract 4066.02, Los Angeles County, California","4973","null","4973","4973","0","0","0",
"1400000US06037406701","Census Tract 4067.01, Los Angeles County, California","3246","null","3246","3246","0","0","0",
"1400000US06037406702","Census Tract 4067.02, Los Angeles County, California","5823","null","5823","5823","0","0","0",
"1400000US06037406800","Census Tract 4068, Los Angeles County, California","4926","null","4926","4926","0","0","0",
"1400000US06037406901","Census Tract 4069.01, Los Angeles County, California","4701","null","4701","4701","0","0","0",
"1400000US06037406902","Census Tract 4069.02, Los Angeles County, California","3149","null","3149","3149","0","0","0",
"1400000US06037407001","Census Tract 4070.01, Los Angeles County, California","5905","null","5905","5905","0","0","0",
"1400000US06037407002","Census Tract 4070.02, Los Angeles County, California","3804","null","3804","3804","0","0","0",
"1400000US06037407101","Census Tract 4071.01, Los Angeles County, California","4834","null","4834","4834","0","0","0",
"1400000US06037407102","Census Tract 4071.02, Los Angeles County, California","5445","null","5445","5445","0","0","0",
"1400000US06037407200","Census Tract 4072, Los Angeles County, California","7315","null","7315","7315","0","0","0",
"1400000US06037407301","Census Tract 4073.01, Los Angeles County, California","4828","null","4828","4828","0","0","0",
"1400000US06037407302","Census Tract 4073.02, Los Angeles County, California","3501","null","3501","3501","0","0","0",
"1400000US06037407400","Census Tract 4074, Los Angeles County, California","2133","null","2133","2133","0","0","0",
"1400000US06037407501","Census Tract 4075.01, Los Angeles County, California","4411","null","4411","4411","0","0","0",
"1400000US06037407502","Census Tract 4075.02, Los Angeles County, California","3937","null","3937","3937","0","0","0",
"1400000US06037407601","Census Tract 4076.01, Los Angeles County, California","4366","null","4366","4366","0","0","0",
"1400000US06037407602","Census Tract 4076.02, Los Angeles County, California","4008","null","4008","4008","0","0","0",
"1400000US06037407701","Census Tract 4077.01, Los Angeles County, California","5401","null","5401","5401","0","0","0",
"1400000US06037407702","Census Tract 4077.02, Los Angeles County, California","6497","null","6497","6497","0","0","0",
"1400000US06037407801","Census Tract 4078.01, Los Angeles County, California","5074","null","5074","5074","0","0","0",
"1400000US06037407802","Census Tract 4078.02, Los Angeles County, California","3635","null","3635","3635","0","0","0",
"1400000US06037407900","Census Tract 4079, Los Angeles County, California","6296","null","6296","6296","0","0","0",
"1400000US06037408003","Census Tract 4080.03, Los Angeles County, California","4992","null","4992","4992","0","0","0",
"1400000US06037408004","Census Tract 4080.04, Los Angeles County, California","2246","null","2246","2246","0","0","0",
"1400000US06037408005","Census Tract 4080.05, Los Angeles County, California","5088","null","5088","5088","0","0","0",
"1400000US06037408006","Census Tract 4080.06, Los Angeles County, California","3863","null","3863","3863","0","0","0",
"1400000US06037408133","Census Tract 4081.33, Los Angeles County, California","5739","null","5739","5739","0","0","0",
"1400000US06037408134","Census Tract 4081.34, Los Angeles County, California","2743","null","2743","2743","0","0","0",
"1400000US06037408135","Census Tract 4081.35, Los Angeles County, California","4159","null","4159","4159","0","0","0",
"1400000US06037408136","Census Tract 4081.36, Los Angeles County, California","3849","null","3849","3849","0","0","0",
"1400000US06037408137","Census Tract 4081.37, Los Angeles County, California","4152","null","4152","4152","0","0","0",
"1400000US06037408138","Census Tract 4081.38, Los Angeles County, California","5936","null","5936","5936","0","0","0",
"1400000US06037408139","Census Tract 4081.39, Los Angeles County, California","4482","null","4482","4482","0","0","0",
"1400000US06037408140","Census Tract 4081.40, Los Angeles County, California","3835","null","3835","3835","0","0","0",
"1400000US06037408141","Census Tract 4081.41, Los Angeles County, California","5450","null","5450","5450","0","0","0",
"1400000US06037408202","Census Tract 4082.02, Los Angeles County, California","2037","null","2037","2037","0","0","0",
"1400000US06037408211","Census Tract 4082.11, Los Angeles County, California","5947","null","5947","5947","0","0","0",
"1400000US06037408212","Census Tract 4082.12, Los Angeles County, California","4485","null","4485","4485","0","0","0",
"1400000US06037408301","Census Tract 4083.01, Los Angeles County, California","5427","null","5427","5427","0","0","0",
"1400000US06037408302","Census Tract 4083.02, Los Angeles County, California","4036","null","4036","4036","0","0","0",
"1400000US06037408303","Census Tract 4083.03, Los Angeles County, California","4029","null","4029","4029","0","0","0",
"1400000US06037408401","Census Tract 4084.01, Los Angeles County, California","4289","null","4289","4289","0","0","0",
"1400000US06037408402","Census Tract 4084.02, Los Angeles County, California","5799","null","5799","5799","0","0","0",
"1400000US06037408501","Census Tract 4085.01, Los Angeles County, California","3314","null","3314","3314","0","0","0",
"1400000US06037408503","Census Tract 4085.03, Los Angeles County, California","6317","null","6317","6317","0","0","0",
"1400000US06037408504","Census Tract 4085.04, Los Angeles County, California","5322","null","5322","5322","0","0","0",
"1400000US06037408505","Census Tract 4085.05, Los Angeles County, California","2682","null","2682","2682","0","0","0",
"1400000US06037408623","Census Tract 4086.23, Los Angeles County, California","3023","null","3023","3023","0","0","0",
"1400000US06037408624","Census Tract 4086.24, Los Angeles County, California","3227","null","3227","3227","0","0","0",
"1400000US06037408625","Census Tract 4086.25, Los Angeles County, California","4160","null","4160","4160","0","0","0",
"1400000US06037408626","Census Tract 4086.26, Los Angeles County, California","4341","null","4341","4341","0","0","0",
"1400000US06037408627","Census Tract 4086.27, Los Angeles County, California","3079","null","3079","3079","0","0","0",
"1400000US06037408628","Census Tract 4086.28, Los Angeles County, California","5103","null","5103","5103","0","0","0",
"1400000US06037408629","Census Tract 4086.29, Los Angeles County, California","2926","null","2926","2926","0","0","0",
"1400000US06037408630","Census Tract 4086.30, Los Angeles County, California","2319","null","2319","2319","0","0","0",
"1400000US06037408631","Census Tract 4086.31, Los Angeles County, California","5087","null","5087","5087","0","0","0",
"1400000US06037408703","Census Tract 4087.03, Los Angeles County, California","6528","null","6528","6528","0","0","0",
"1400000US06037408704","Census Tract 4087.04, Los Angeles County, California","3155","null","3155","3155","0","0","0",
"1400000US06037408705","Census Tract 4087.05, Los Angeles County, California","5427","null","5427","5427","0","0","0",
"1400000US06037408706","Census Tract 4087.06, Los Angeles County, California","1665","null","1665","1665","0","0","0",
"1400000US06037408722","Census Tract 4087.22, Los Angeles County, California","4400","null","4400","4400","0","0","0",
"1400000US06037408723","Census Tract 4087.23, Los Angeles County, California","2825","null","2825","2825","0","0","0",
"1400000US06037408724","Census Tract 4087.24, Los Angeles County, California","5362","null","5362","5362","0","0","0",
"1400000US06037408800","Census Tract 4088, Los Angeles County, California","3738","null","3738","3738","0","0","0",
"1400000US06037430002","Census Tract 4300.02, Los Angeles County, California","7021","null","7021","7021","0","0","0",
"1400000US06037430003","Census Tract 4300.03, Los Angeles County, California","4604","null","4604","4604","0","0","0",
"1400000US06037430101","Census Tract 4301.01, Los Angeles County, California","4887","null","4887","4887","0","0","0",
"1400000US06037430102","Census Tract 4301.02, Los Angeles County, California","4809","null","4809","4809","0","0","0",
"1400000US06037430200","Census Tract 4302, Los Angeles County, California","1292","null","1292","1292","0","0","0",
"1400000US06037430301","Census Tract 4303.01, Los Angeles County, California","4422","null","4198","4198","0","224","0",
"1400000US06037430302","Census Tract 4303.02, Los Angeles County, California","5837","null","5837","5837","0","0","0",
"1400000US06037430400","Census Tract 4304, Los Angeles County, California","4424","null","4424","4424","0","0","0",
"1400000US06037430501","Census Tract 4305.01, Los Angeles County, California","4172","null","4172","4172","0","0","0",
"1400000US06037430502","Census Tract 4305.02, Los Angeles County, California","6745","null","6745","6745","0","0","0",
"1400000US06037430600","Census Tract 4306, Los Angeles County, California","4505","null","4505","4505","0","0","0",
"1400000US06037430701","Census Tract 4307.01, Los Angeles County, California","5271","null","5271","5271","0","0","0",
"1400000US06037430721","Census Tract 4307.21, Los Angeles County, California","3957","null","3957","3957","0","0","0",
"1400000US06037430723","Census Tract 4307.23, Los Angeles County, California","4118","null","4118","4118","0","0","0",
"1400000US06037430724","Census Tract 4307.24, Los Angeles County, California","4812","null","4812","4812","0","0","0",
"1400000US06037430801","Census Tract 4308.01, Los Angeles County, California","6342","null","6342","6342","0","0","0",
"1400000US06037430802","Census Tract 4308.02, Los Angeles County, California","4163","null","4163","4163","0","0","0",
"1400000US06037430803","Census Tract 4308.03, Los Angeles County, California","5439","null","5439","5439","0","0","0",
"1400000US06037430901","Census Tract 4309.01, Los Angeles County, California","4324","null","4324","4324","0","0","0",
"1400000US06037430902","Census Tract 4309.02, Los Angeles County, California","4652","null","4652","4652","0","0","0",
"1400000US06037431001","Census Tract 4310.01, Los Angeles County, California","7171","null","7171","7171","0","0","0",
"1400000US06037431002","Census Tract 4310.02, Los Angeles County, California","3163","null","3163","3163","0","0","0",
"1400000US06037431100","Census Tract 4311, Los Angeles County, California","6629","null","6629","6629","0","0","0",
"1400000US06037431200","Census Tract 4312, Los Angeles County, California","6439","null","6439","6439","0","0","0",
"1400000US06037431300","Census Tract 4313, Los Angeles County, California","2661","null","2661","2661","0","0","0",
"1400000US06037431400","Census Tract 4314, Los Angeles County, California","3970","null","3970","3970","0","0","0",
"1400000US06037431501","Census Tract 4315.01, Los Angeles County, California","4107","null","4107","4107","0","0","0",
"1400000US06037431502","Census Tract 4315.02, Los Angeles County, California","4361","null","4361","4361","0","0","0",
"1400000US06037431600","Census Tract 4316, Los Angeles County, California","4018","null","4018","4018","0","0","0",
"1400000US06037431700","Census Tract 4317, Los Angeles County, California","6433","null","6433","6433","0","0","0",
"1400000US06037431800","Census Tract 4318, Los Angeles County, California","5640","null","5640","5640","0","0","0",
"1400000US06037431900","Census Tract 4319, Los Angeles County, California","3828","null","3828","3828","0","0","0",
"1400000US06037432000","Census Tract 4320, Los Angeles County, California","8182","null","8182","8182","0","0","0",
"1400000US06037432101","Census Tract 4321.01, Los Angeles County, California","4179","null","4179","4179","0","0","0",
"1400000US06037432102","Census Tract 4321.02, Los Angeles County, California","5633","null","5633","5633","0","0","0",
"1400000US06037432201","Census Tract 4322.01, Los Angeles County, California","4342","null","4342","4342","0","0","0",
"1400000US06037432202","Census Tract 4322.02, Los Angeles County, California","4252","null","4252","4252","0","0","0",
"1400000US06037432300","Census Tract 4323, Los Angeles County, California","3951","null","3951","3951","0","0","0",
"1400000US06037432401","Census Tract 4324.01, Los Angeles County, California","3789","null","3789","3789","0","0","0",
"1400000US06037432402","Census Tract 4324.02, Los Angeles County, California","6310","null","6310","6310","0","0","0",
"1400000US06037432500","Census Tract 4325, Los Angeles County, California","8210","null","8210","8210","0","0","0",
"1400000US06037432601","Census Tract 4326.01, Los Angeles County, California","6564","null","6564","6564","0","0","0",
"1400000US06037432602","Census Tract 4326.02, Los Angeles County, California","4554","null","4554","4554","0","0","0",
"1400000US06037432700","Census Tract 4327, Los Angeles County, California","5262","null","5262","5262","0","0","0",
"1400000US06037432801","Census Tract 4328.01, Los Angeles County, California","2568","null","2568","2568","0","0","0",
"1400000US06037432802","Census Tract 4328.02, Los Angeles County, California","5821","null","5821","5821","0","0","0",
"1400000US06037432901","Census Tract 4329.01, Los Angeles County, California","4464","null","4464","4464","0","0","0",
"1400000US06037432902","Census Tract 4329.02, Los Angeles County, California","3482","null","3482","3482","0","0","0",
"1400000US06037433101","Census Tract 4331.01, Los Angeles County, California","2281","null","2281","2281","0","0","0",
"1400000US06037433102","Census Tract 4331.02, Los Angeles County, California","5085","null","5085","5085","0","0","0",
"1400000US06037433200","Census Tract 4332, Los Angeles County, California","6163","null","6163","6163","0","0","0",
"1400000US06037433302","Census Tract 4333.02, Los Angeles County, California","1595","null","1595","1595","0","0","0",
"1400000US06037433304","Census Tract 4333.04, Los Angeles County, California","4726","null","4726","4726","0","0","0",
"1400000US06037433305","Census Tract 4333.05, Los Angeles County, California","4893","null","4893","4893","0","0","0",
"1400000US06037433306","Census Tract 4333.06, Los Angeles County, California","3333","null","3333","3333","0","0","0",
"1400000US06037433307","Census Tract 4333.07, Los Angeles County, California","3421","null","3421","3421","0","0","0",
"1400000US06037433401","Census Tract 4334.01, Los Angeles County, California","3371","null","3371","3371","0","0","0",
"1400000US06037433402","Census Tract 4334.02, Los Angeles County, California","4776","null","4776","4776","0","0","0",
"1400000US06037433403","Census Tract 4334.03, Los Angeles County, California","4675","null","4675","4675","0","0","0",
"1400000US06037433501","Census Tract 4335.01, Los Angeles County, California","1954","null","1954","1954","0","0","0",
"1400000US06037433503","Census Tract 4335.03, Los Angeles County, California","3108","null","3108","3108","0","0","0",
"1400000US06037433504","Census Tract 4335.04, Los Angeles County, California","4679","null","4679","4679","0","0","0",
"1400000US06037433601","Census Tract 4336.01, Los Angeles County, California","4923","null","4923","4923","0","0","0",
"1400000US06037433602","Census Tract 4336.02, Los Angeles County, California","2803","null","2803","2803","0","0","0",
"1400000US06037433700","Census Tract 4337, Los Angeles County, California","3294","null","3294","3294","0","0","0",
"1400000US06037433801","Census Tract 4338.01, Los Angeles County, California","6197","null","6197","6197","0","0","0",
"1400000US06037433802","Census Tract 4338.02, Los Angeles County, California","2780","null","2780","2780","0","0","0",
"1400000US06037433901","Census Tract 4339.01, Los Angeles County, California","5593","null","5593","5593","0","0","0",
"1400000US06037433902","Census Tract 4339.02, Los Angeles County, California","3780","null","3780","3780","0","0","0",
"1400000US06037434001","Census Tract 4340.01, Los Angeles County, California","4395","null","4395","4395","0","0","0",
"1400000US06037434003","Census Tract 4340.03, Los Angeles County, California","4273","null","4273","4273","0","0","0",
"1400000US06037434004","Census Tract 4340.04, Los Angeles County, California","2796","null","2796","2796","0","0","0",
"1400000US06037460000","Census Tract 4600, Los Angeles County, California","4851","null","4851","4851","0","0","0",
"1400000US06037460100","Census Tract 4601, Los Angeles County, California","5793","null","5793","5793","0","0","0",
"1400000US06037460200","Census Tract 4602, Los Angeles County, California","5315","null","5315","5315","0","0","0",
"1400000US06037460301","Census Tract 4603.01, Los Angeles County, California","4638","null","4638","4638","0","0","0",
"1400000US06037460302","Census Tract 4603.02, Los Angeles County, California","4442","null","4442","4442","0","0","0",
"1400000US06037460401","Census Tract 4604.01, Los Angeles County, California","878","null","878","878","0","0","0",
"1400000US06037460501","Census Tract 4605.01, Los Angeles County, California","5418","null","5418","5418","0","0","0",
"1400000US06037460502","Census Tract 4605.02, Los Angeles County, California","4417","null","4417","4417","0","0","0",
"1400000US06037460600","Census Tract 4606, Los Angeles County, California","4511","null","4511","4511","0","0","0",
"1400000US06037460700","Census Tract 4607, Los Angeles County, California","5034","null","5034","5034","0","0","0",
"1400000US06037460800","Census Tract 4608, Los Angeles County, California","3248","null","3248","3248","0","0","0",
"1400000US06037460900","Census Tract 4609, Los Angeles County, California","6998","null","6998","6998","0","0","0",
"1400000US06037461000","Census Tract 4610, Los Angeles County, California","6243","null","6243","6243","0","0","0",
"1400000US06037461100","Census Tract 4611, Los Angeles County, California","4844","null","4844","4844","0","0","0",
"1400000US06037461200","Census Tract 4612, Los Angeles County, California","4443","null","4443","4443","0","0","0",
"1400000US06037461300","Census Tract 4613, Los Angeles County, California","6638","null","6638","6638","0","0","0",
"1400000US06037461400","Census Tract 4614, Los Angeles County, California","3204","null","3204","3204","0","0","0",
"1400000US06037461501","Census Tract 4615.01, Los Angeles County, California","3700","null","3700","3700","0","0","0",
"1400000US06037461502","Census Tract 4615.02, Los Angeles County, California","6563","null","6563","6563","0","0","0",
"1400000US06037461600","Census Tract 4616, Los Angeles County, California","5826","null","5826","5826","0","0","0",
"1400000US06037461700","Census Tract 4617, Los Angeles County, California","1385","null","1385","1385","0","0","0",
"1400000US06037461901","Census Tract 4619.01, Los Angeles County, California","5118","null","5118","5118","0","0","0",
"1400000US06037461902","Census Tract 4619.02, Los Angeles County, California","1654","null","1654","1654","0","0","0",
"1400000US06037462001","Census Tract 4620.01, Los Angeles County, California","3974","null","3974","3974","0","0","0",
"1400000US06037462002","Census Tract 4620.02, Los Angeles County, California","3942","null","3942","3942","0","0","0",
"1400000US06037462100","Census Tract 4621, Los Angeles County, California","5259","null","5259","5259","0","0","0",
"1400000US06037462201","Census Tract 4622.01, Los Angeles County, California","3788","null","3788","3788","0","0","0",
"1400000US06037462202","Census Tract 4622.02, Los Angeles County, California","2928","null","2928","2928","0","0","0",
"1400000US06037462301","Census Tract 4623.01, Los Angeles County, California","4655","null","4655","4655","0","0","0",
"1400000US06037462302","Census Tract 4623.02, Los Angeles County, California","2972","null","2972","2972","0","0","0",
"1400000US06037462400","Census Tract 4624, Los Angeles County, California","4229","null","4229","4229","0","0","0",
"1400000US06037462500","Census Tract 4625, Los Angeles County, California","6039","null","6039","6039","0","0","0",
"1400000US06037462600","Census Tract 4626, Los Angeles County, California","2324","null","2324","2324","0","0","0",
"1400000US06037462700","Census Tract 4627, Los Angeles County, California","5471","null","5471","5471","0","0","0",
"1400000US06037462800","Census Tract 4628, Los Angeles County, California","2915","null","2915","2915","0","0","0",
"1400000US06037462900","Census Tract 4629, Los Angeles County, California","3818","null","3818","3818","0","0","0",
"1400000US06037463000","Census Tract 4630, Los Angeles County, California","2228","null","2228","2228","0","0","0",
"1400000US06037463101","Census Tract 4631.01, Los Angeles County, California","2383","null","2383","2383","0","0","0",
"1400000US06037463102","Census Tract 4631.02, Los Angeles County, California","3779","null","3779","3779","0","0","0",
"1400000US06037463200","Census Tract 4632, Los Angeles County, California","3403","null","3403","3403","0","0","0",
"1400000US06037463300","Census Tract 4633, Los Angeles County, California","2041","null","2041","2041","0","0","0",
"1400000US06037463400","Census Tract 4634, Los Angeles County, California","5752","null","5752","5752","0","0","0",
"1400000US06037463500","Census Tract 4635, Los Angeles County, California","5747","null","5747","5747","0","0","0",
"1400000US06037463601","Census Tract 4636.01, Los Angeles County, California","5714","null","5714","5714","0","0","0",
