"GEO_ID","NAME","H063001","H063001A",
"1500000US060374807021","Block Group 1, Census Tract 4807.02, Los Angeles County, California","797","null",
"1500000US060374807022","Block Group 2, Census Tract 4807.02, Los Angeles County, California","1031","null",
"1500000US060374807031","Block Group 1, Census Tract 4807.03, Los Angeles County, California","799","null",
"1500000US060374807032","Block Group 2, Census Tract 4807.03, Los Angeles County, California","887","null",
"1500000US060374807033","Block Group 3, Census Tract 4807.03, Los Angeles County, California","1167","null",
"1500000US060374807041","Block Group 1, Census Tract 4807.04, Los Angeles County, California","790","null",
"1500000US060374807042","Block Group 2, Census Tract 4807.04, Los Angeles County, California","838","null",
"1500000US060374808021","Block Group 1, Census Tract 4808.02, Los Angeles County, California","693","null",
"1500000US060374808022","Block Group 2, Census Tract 4808.02, Los Angeles County, California","698","null",
"1500000US060374808031","Block Group 1, Census Tract 4808.03, Los Angeles County, California","1074","null",
"1500000US060374808032","Block Group 2, Census Tract 4808.03, Los Angeles County, California","754","null",
"1500000US060374808033","Block Group 3, Census Tract 4808.03, Los Angeles County, California","720","null",
"1500000US060374808034","Block Group 4, Census Tract 4808.03, Los Angeles County, California","746","null",
"1500000US060374808041","Block Group 1, Census Tract 4808.04, Los Angeles County, California","732","null",
"1500000US060374808042","Block Group 2, Census Tract 4808.04, Los Angeles County, California","719","null",
"1500000US060374809011","Block Group 1, Census Tract 4809.01, Los Angeles County, California","705","null",
"1500000US060374809012","Block Group 2, Census Tract 4809.01, Los Angeles County, California","699","null",
"1500000US060374809021","Block Group 1, Census Tract 4809.02, Los Angeles County, California","682","null",
"1500000US060374809022","Block Group 2, Census Tract 4809.02, Los Angeles County, California","657","null",
"1500000US060374809031","Block Group 1, Census Tract 4809.03, Los Angeles County, California","676","null",
"1500000US060374809032","Block Group 2, Census Tract 4809.03, Los Angeles County, California","796","null",
"1500000US060374810011","Block Group 1, Census Tract 4810.01, Los Angeles County, California","728","null",
"1500000US060374810012","Block Group 2, Census Tract 4810.01, Los Angeles County, California","667","null",
"1500000US060374810013","Block Group 3, Census Tract 4810.01, Los Angeles County, California","670","null",
"1500000US060374810021","Block Group 1, Census Tract 4810.02, Los Angeles County, California","769","null",
"1500000US060374810022","Block Group 2, Census Tract 4810.02, Los Angeles County, California","742","null",
"1500000US060374811011","Block Group 1, Census Tract 4811.01, Los Angeles County, California","770","null",
"1500000US060374811012","Block Group 2, Census Tract 4811.01, Los Angeles County, California","732","null",
"1500000US060374811021","Block Group 1, Census Tract 4811.02, Los Angeles County, California","825","null",
"1500000US060374811022","Block Group 2, Census Tract 4811.02, Los Angeles County, California","688","null",
"1500000US060374811031","Block Group 1, Census Tract 4811.03, Los Angeles County, California","720","null",
"1500000US060374811032","Block Group 2, Census Tract 4811.03, Los Angeles County, California","695","null",
"1500000US060374811033","Block Group 3, Census Tract 4811.03, Los Angeles County, California","697","null",
"1500000US060374811034","Block Group 4, Census Tract 4811.03, Los Angeles County, California","731","null",
"1500000US060374811035","Block Group 5, Census Tract 4811.03, Los Angeles County, California","825","null",
"1500000US060374812011","Block Group 1, Census Tract 4812.01, Los Angeles County, California","730","null",
"1500000US060374812012","Block Group 2, Census Tract 4812.01, Los Angeles County, California","836","null",
"1500000US060374812013","Block Group 3, Census Tract 4812.01, Los Angeles County, California","773","null",
"1500000US060374812021","Block Group 1, Census Tract 4812.02, Los Angeles County, California","660","null",
"1500000US060374812022","Block Group 2, Census Tract 4812.02, Los Angeles County, California","828","null",
"1500000US060374812023","Block Group 3, Census Tract 4812.02, Los Angeles County, California","592","null",
"1500000US060374813001","Block Group 1, Census Tract 4813, Los Angeles County, California","885","null",
"1500000US060374813002","Block Group 2, Census Tract 4813, Los Angeles County, California","713","null",
"1500000US060374814011","Block Group 1, Census Tract 4814.01, Los Angeles County, California","758","null",
"1500000US060374814012","Block Group 2, Census Tract 4814.01, Los Angeles County, California","708","null",
"1500000US060374814013","Block Group 3, Census Tract 4814.01, Los Angeles County, California","720","null",
"1500000US060374814021","Block Group 1, Census Tract 4814.02, Los Angeles County, California","693","null",
"1500000US060374814022","Block Group 2, Census Tract 4814.02, Los Angeles County, California","638","null",
"1500000US060374814023","Block Group 3, Census Tract 4814.02, Los Angeles County, California","789","null",
"1500000US060374814024","Block Group 4, Census Tract 4814.02, Los Angeles County, California","1036","null",
"1500000US060374814025","Block Group 5, Census Tract 4814.02, Los Angeles County, California","588","null",
"1500000US060374814026","Block Group 6, Census Tract 4814.02, Los Angeles County, California","763","null",
"1500000US060374815001","Block Group 1, Census Tract 4815, Los Angeles County, California","738","null",
"1500000US060374815002","Block Group 2, Census Tract 4815, Los Angeles County, California","819","null",
"1500000US060374815003","Block Group 3, Census Tract 4815, Los Angeles County, California","944","null",
"1500000US060374815004","Block Group 4, Census Tract 4815, Los Angeles County, California","1075","null",
"1500000US060374816021","Block Group 1, Census Tract 4816.02, Los Angeles County, California","702","null",
"1500000US060374816022","Block Group 2, Census Tract 4816.02, Los Angeles County, California","716","null",
"1500000US060374816023","Block Group 3, Census Tract 4816.02, Los Angeles County, California","726","null",
"1500000US060374816024","Block Group 4, Census Tract 4816.02, Los Angeles County, California","714","null",
"1500000US060374816025","Block Group 5, Census Tract 4816.02, Los Angeles County, California","735","null",
"1500000US060374816031","Block Group 1, Census Tract 4816.03, Los Angeles County, California","725","null",
"1500000US060374816032","Block Group 2, Census Tract 4816.03, Los Angeles County, California","860","null",
"1500000US060374816041","Block Group 1, Census Tract 4816.04, Los Angeles County, California","726","null",
"1500000US060374816042","Block Group 2, Census Tract 4816.04, Los Angeles County, California","720","null",
"1500000US060374817114","Block Group 4, Census Tract 4817.11, Los Angeles County, California","699","null",
"1500000US060374817121","Block Group 1, Census Tract 4817.12, Los Angeles County, California","658","null",
"1500000US060374817124","Block Group 4, Census Tract 4817.12, Los Angeles County, California","708","null",
"1500000US060374817131","Block Group 1, Census Tract 4817.13, Los Angeles County, California","719","null",
"1500000US060374817132","Block Group 2, Census Tract 4817.13, Los Angeles County, California","642","null",
"1500000US060374817141","Block Group 1, Census Tract 4817.14, Los Angeles County, California","678","null",
"1500000US060374817142","Block Group 2, Census Tract 4817.14, Los Angeles County, California","688","null",
"1500000US060374818001","Block Group 1, Census Tract 4818, Los Angeles County, California","892","null",
"1500000US060374818002","Block Group 2, Census Tract 4818, Los Angeles County, California","816","null",
"1500000US060374818003","Block Group 3, Census Tract 4818, Los Angeles County, California","857","null",
"1500000US060374819011","Block Group 1, Census Tract 4819.01, Los Angeles County, California","850","null",
"1500000US060374819012","Block Group 2, Census Tract 4819.01, Los Angeles County, California","615","null",
"1500000US060374819013","Block Group 3, Census Tract 4819.01, Los Angeles County, California","895","null",
"1500000US060374819014","Block Group 4, Census Tract 4819.01, Los Angeles County, California","751","null",
"1500000US060374819021","Block Group 1, Census Tract 4819.02, Los Angeles County, California","700","null",
"1500000US060374819022","Block Group 2, Census Tract 4819.02, Los Angeles County, California","714","null",
"1500000US060374820011","Block Group 1, Census Tract 4820.01, Los Angeles County, California","1120","null",
"1500000US060374820012","Block Group 2, Census Tract 4820.01, Los Angeles County, California","1322","null",
"1500000US060374820013","Block Group 3, Census Tract 4820.01, Los Angeles County, California","0","null",
"1500000US060374820021","Block Group 1, Census Tract 4820.02, Los Angeles County, California","888","null",
"1500000US060374820022","Block Group 2, Census Tract 4820.02, Los Angeles County, California","1238","null",
"1500000US060374820023","Block Group 3, Census Tract 4820.02, Los Angeles County, California","690","null",
"1500000US060374820024","Block Group 4, Census Tract 4820.02, Los Angeles County, California","678","null",
"1500000US060374821011","Block Group 1, Census Tract 4821.01, Los Angeles County, California","742","null",
"1500000US060374821012","Block Group 2, Census Tract 4821.01, Los Angeles County, California","738","null",
"1500000US060374821013","Block Group 3, Census Tract 4821.01, Los Angeles County, California","760","null",
"1500000US060374821021","Block Group 1, Census Tract 4821.02, Los Angeles County, California","854","null",
"1500000US060374821022","Block Group 2, Census Tract 4821.02, Los Angeles County, California","950","null",
"1500000US060374822011","Block Group 1, Census Tract 4822.01, Los Angeles County, California","764","null",
"1500000US060374822012","Block Group 2, Census Tract 4822.01, Los Angeles County, California","588","null",
"1500000US060374822013","Block Group 3, Census Tract 4822.01, Los Angeles County, California","777","null",
"1500000US060374822021","Block Group 1, Census Tract 4822.02, Los Angeles County, California","606","null",
"1500000US060374822022","Block Group 2, Census Tract 4822.02, Los Angeles County, California","753","null",
"1500000US060374822023","Block Group 3, Census Tract 4822.02, Los Angeles County, California","750","null",
"1500000US060374823011","Block Group 1, Census Tract 4823.01, Los Angeles County, California","720","null",
"1500000US060374823012","Block Group 2, Census Tract 4823.01, Los Angeles County, California","738","null",
"1500000US060374823013","Block Group 3, Census Tract 4823.01, Los Angeles County, California","765","null",
"1500000US060374823014","Block Group 4, Census Tract 4823.01, Los Angeles County, California","775","null",
"1500000US060374823015","Block Group 5, Census Tract 4823.01, Los Angeles County, California","736","null",
"1500000US060374823031","Block Group 1, Census Tract 4823.03, Los Angeles County, California","690","null",
"1500000US060374823032","Block Group 2, Census Tract 4823.03, Los Angeles County, California","731","null",
"1500000US060374823033","Block Group 3, Census Tract 4823.03, Los Angeles County, California","720","null",
"1500000US060374823041","Block Group 1, Census Tract 4823.04, Los Angeles County, California","680","null",
"1500000US060374823042","Block Group 2, Census Tract 4823.04, Los Angeles County, California","543","null",
"1500000US060374824011","Block Group 1, Census Tract 4824.01, Los Angeles County, California","850","null",
"1500000US060374824012","Block Group 2, Census Tract 4824.01, Los Angeles County, California","753","null",
"1500000US060374824013","Block Group 3, Census Tract 4824.01, Los Angeles County, California","695","null",
"1500000US060374824021","Block Group 1, Census Tract 4824.02, Los Angeles County, California","707","null",
"1500000US060374824022","Block Group 2, Census Tract 4824.02, Los Angeles County, California","924","null",
"1500000US060374825021","Block Group 1, Census Tract 4825.02, Los Angeles County, California","745","null",
"1500000US060374825022","Block Group 2, Census Tract 4825.02, Los Angeles County, California","675","null",
"1500000US060374825031","Block Group 1, Census Tract 4825.03, Los Angeles County, California","704","null",
"1500000US060374825032","Block Group 2, Census Tract 4825.03, Los Angeles County, California","730","null",
"1500000US060374825211","Block Group 1, Census Tract 4825.21, Los Angeles County, California","659","null",
"1500000US060374825212","Block Group 2, Census Tract 4825.21, Los Angeles County, California","815","null",
"1500000US060374825213","Block Group 3, Census Tract 4825.21, Los Angeles County, California","743","null",
"1500000US060374825221","Block Group 1, Census Tract 4825.22, Los Angeles County, California","866","null",
"1500000US060374825222","Block Group 2, Census Tract 4825.22, Los Angeles County, California","990","null",
"1500000US060374826001","Block Group 1, Census Tract 4826, Los Angeles County, California","1143","null",
"1500000US060374826002","Block Group 2, Census Tract 4826, Los Angeles County, California","1056","null",
"1500000US060374826003","Block Group 3, Census Tract 4826, Los Angeles County, California","725","null",
"1500000US060374826004","Block Group 4, Census Tract 4826, Los Angeles County, California","1240","null",
"1500000US060374827011","Block Group 1, Census Tract 4827.01, Los Angeles County, California","773","null",
"1500000US060374827012","Block Group 2, Census Tract 4827.01, Los Angeles County, California","721","null",
"1500000US060374827013","Block Group 3, Census Tract 4827.01, Los Angeles County, California","708","null",
"1500000US060374827014","Block Group 4, Census Tract 4827.01, Los Angeles County, California","733","null",
"1500000US060374827015","Block Group 5, Census Tract 4827.01, Los Angeles County, California","990","null",
"1500000US060374827021","Block Group 1, Census Tract 4827.02, Los Angeles County, California","823","null",
"1500000US060374827022","Block Group 2, Census Tract 4827.02, Los Angeles County, California","889","null",
"1500000US060374828001","Block Group 1, Census Tract 4828, Los Angeles County, California","1036","null",
"1500000US060374828002","Block Group 2, Census Tract 4828, Los Angeles County, California","697","null",
"1500000US060374828003","Block Group 3, Census Tract 4828, Los Angeles County, California","833","null",
"1500000US060374828004","Block Group 4, Census Tract 4828, Los Angeles County, California","931","null",
"1500000US060375001001","Block Group 1, Census Tract 5001, Los Angeles County, California","663","null",
"1500000US060375001002","Block Group 2, Census Tract 5001, Los Angeles County, California","1236","null",
"1500000US060375001003","Block Group 3, Census Tract 5001, Los Angeles County, California","1125","null",
"1500000US060375002011","Block Group 1, Census Tract 5002.01, Los Angeles County, California","742","null",
"1500000US060375002012","Block Group 2, Census Tract 5002.01, Los Angeles County, California","1375","null",
"1500000US060375002013","Block Group 3, Census Tract 5002.01, Los Angeles County, California","930","null",
"1500000US060375002021","Block Group 1, Census Tract 5002.02, Los Angeles County, California","0","null",
"1500000US060375002022","Block Group 2, Census Tract 5002.02, Los Angeles County, California","683","null",
"1500000US060375002023","Block Group 3, Census Tract 5002.02, Los Angeles County, California","703","null",
"1500000US060375002024","Block Group 4, Census Tract 5002.02, Los Angeles County, California","0","null",
"1500000US060375002029","Block Group 9, Census Tract 5002.02, Los Angeles County, California","1750","null",
"1500000US060375003001","Block Group 1, Census Tract 5003, Los Angeles County, California","0","null",
"1500000US060375003009","Block Group 9, Census Tract 5003, Los Angeles County, California","967","null",
"1500000US060375004011","Block Group 1, Census Tract 5004.01, Los Angeles County, California","1146","null",
"1500000US060375004012","Block Group 2, Census Tract 5004.01, Los Angeles County, California","1125","null",
"1500000US060375004013","Block Group 3, Census Tract 5004.01, Los Angeles County, California","732","null",
"1500000US060375004014","Block Group 4, Census Tract 5004.01, Los Angeles County, California","932","null",
"1500000US060375004015","Block Group 5, Census Tract 5004.01, Los Angeles County, California","889","null",
"1500000US060375004021","Block Group 1, Census Tract 5004.02, Los Angeles County, California","603","null",
"1500000US060375004022","Block Group 2, Census Tract 5004.02, Los Angeles County, California","575","null",
"1500000US060375004023","Block Group 3, Census Tract 5004.02, Los Angeles County, California","516","null",
"1500000US060375005001","Block Group 1, Census Tract 5005, Los Angeles County, California","750","null",
"1500000US060375006001","Block Group 1, Census Tract 5006, Los Angeles County, California","885","null",
"1500000US060375006002","Block Group 2, Census Tract 5006, Los Angeles County, California","573","null",
"1500000US060375006003","Block Group 3, Census Tract 5006, Los Angeles County, California","544","null",
"1500000US060375006004","Block Group 4, Census Tract 5006, Los Angeles County, California","447","null",
"1500000US060375006005","Block Group 5, Census Tract 5006, Los Angeles County, California","820","null",
"1500000US060375007001","Block Group 1, Census Tract 5007, Los Angeles County, California","680","null",
"1500000US060375007002","Block Group 2, Census Tract 5007, Los Angeles County, California","884","null",
"1500000US060375007003","Block Group 3, Census Tract 5007, Los Angeles County, California","1025","null",
"1500000US060375007004","Block Group 4, Census Tract 5007, Los Angeles County, California","690","null",
"1500000US060375007005","Block Group 5, Census Tract 5007, Los Angeles County, California","810","null",
"1500000US060375007006","Block Group 6, Census Tract 5007, Los Angeles County, California","598","null",
"1500000US060375008001","Block Group 1, Census Tract 5008, Los Angeles County, California","796","null",
"1500000US060375008002","Block Group 2, Census Tract 5008, Los Angeles County, California","950","null",
"1500000US060375008003","Block Group 3, Census Tract 5008, Los Angeles County, California","818","null",
"1500000US060375008004","Block Group 4, Census Tract 5008, Los Angeles County, California","726","null",
"1500000US060375009001","Block Group 1, Census Tract 5009, Los Angeles County, California","974","null",
"1500000US060375009002","Block Group 2, Census Tract 5009, Los Angeles County, California","969","null",
"1500000US060375009003","Block Group 3, Census Tract 5009, Los Angeles County, California","548","null",
"1500000US060375009004","Block Group 4, Census Tract 5009, Los Angeles County, California","535","null",
"1500000US060375010001","Block Group 1, Census Tract 5010, Los Angeles County, California","1070","null",
"1500000US060375010002","Block Group 2, Census Tract 5010, Los Angeles County, California","727","null",
"1500000US060375010003","Block Group 3, Census Tract 5010, Los Angeles County, California","745","null",
"1500000US060375010004","Block Group 4, Census Tract 5010, Los Angeles County, California","795","null",
"1500000US060375010005","Block Group 5, Census Tract 5010, Los Angeles County, California","981","null",
"1500000US060375010006","Block Group 6, Census Tract 5010, Los Angeles County, California","582","null",
"1500000US060375010007","Block Group 7, Census Tract 5010, Los Angeles County, California","856","null",
"1500000US060375010008","Block Group 8, Census Tract 5010, Los Angeles County, California","718","null",
"1500000US060375012001","Block Group 1, Census Tract 5012, Los Angeles County, California","778","null",
"1500000US060375012002","Block Group 2, Census Tract 5012, Los Angeles County, California","766","null",
"1500000US060375013001","Block Group 1, Census Tract 5013, Los Angeles County, California","1369","null",
"1500000US060375013002","Block Group 2, Census Tract 5013, Los Angeles County, California","799","null",
"1500000US060375013003","Block Group 3, Census Tract 5013, Los Angeles County, California","850","null",
"1500000US060375013004","Block Group 4, Census Tract 5013, Los Angeles County, California","971","null",
"1500000US060375013005","Block Group 5, Census Tract 5013, Los Angeles County, California","624","null",
"1500000US060375013006","Block Group 6, Census Tract 5013, Los Angeles County, California","781","null",
"1500000US060375014001","Block Group 1, Census Tract 5014, Los Angeles County, California","756","null",
"1500000US060375014002","Block Group 2, Census Tract 5014, Los Angeles County, California","644","null",
"1500000US060375014003","Block Group 3, Census Tract 5014, Los Angeles County, California","695","null",
"1500000US060375015011","Block Group 1, Census Tract 5015.01, Los Angeles County, California","780","null",
"1500000US060375015031","Block Group 1, Census Tract 5015.03, Los Angeles County, California","747","null",
"1500000US060375015032","Block Group 2, Census Tract 5015.03, Los Angeles County, California","759","null",
"1500000US060375015033","Block Group 3, Census Tract 5015.03, Los Angeles County, California","739","null",
"1500000US060375015034","Block Group 4, Census Tract 5015.03, Los Angeles County, California","680","null",
"1500000US060375015041","Block Group 1, Census Tract 5015.04, Los Angeles County, California","647","null",
"1500000US060375015042","Block Group 2, Census Tract 5015.04, Los Angeles County, California","645","null",
"1500000US060375015043","Block Group 3, Census Tract 5015.04, Los Angeles County, California","630","null",
"1500000US060375015044","Block Group 4, Census Tract 5015.04, Los Angeles County, California","563","null",
"1500000US060375016001","Block Group 1, Census Tract 5016, Los Angeles County, California","850","null",
"1500000US060375016002","Block Group 2, Census Tract 5016, Los Angeles County, California","670","null",
"1500000US060375016003","Block Group 3, Census Tract 5016, Los Angeles County, California","1625","null",
"1500000US060375016004","Block Group 4, Census Tract 5016, Los Angeles County, California","1125","null",
"1500000US060375016009","Block Group 9, Census Tract 5016, Los Angeles County, California","678","null",
"1500000US060375017001","Block Group 1, Census Tract 5017, Los Angeles County, California","850","null",
"1500000US060375017002","Block Group 2, Census Tract 5017, Los Angeles County, California","697","null",
"1500000US060375017003","Block Group 3, Census Tract 5017, Los Angeles County, California","739","null",
"1500000US060375017004","Block Group 4, Census Tract 5017, Los Angeles County, California","928","null",
"1500000US060375018011","Block Group 1, Census Tract 5018.01, Los Angeles County, California","641","null",
"1500000US060375018012","Block Group 2, Census Tract 5018.01, Los Angeles County, California","703","null",
"1500000US060375018013","Block Group 3, Census Tract 5018.01, Los Angeles County, California","760","null",
"1500000US060375018014","Block Group 4, Census Tract 5018.01, Los Angeles County, California","609","null",
"1500000US060375018021","Block Group 1, Census Tract 5018.02, Los Angeles County, California","813","null",
"1500000US060375018022","Block Group 2, Census Tract 5018.02, Los Angeles County, California","724","null",
"1500000US060375018023","Block Group 3, Census Tract 5018.02, Los Angeles County, California","826","null",
"1500000US060375019001","Block Group 1, Census Tract 5019, Los Angeles County, California","963","null",
"1500000US060375019002","Block Group 2, Census Tract 5019, Los Angeles County, California","988","null",
"1500000US060375019003","Block Group 3, Census Tract 5019, Los Angeles County, California","1014","null",
"1500000US060375019004","Block Group 4, Census Tract 5019, Los Angeles County, California","818","null",
"1500000US060375020011","Block Group 1, Census Tract 5020.01, Los Angeles County, California","823","null",
"1500000US060375020012","Block Group 2, Census Tract 5020.01, Los Angeles County, California","1250","null",
"1500000US060375020013","Block Group 3, Census Tract 5020.01, Los Angeles County, California","782","null",
"1500000US060375020021","Block Group 1, Census Tract 5020.02, Los Angeles County, California","740","null",
"1500000US060375020022","Block Group 2, Census Tract 5020.02, Los Angeles County, California","944","null",
"1500000US060375020023","Block Group 3, Census Tract 5020.02, Los Angeles County, California","730","null",
"1500000US060375020024","Block Group 4, Census Tract 5020.02, Los Angeles County, California","571","null",
"1500000US060375021001","Block Group 1, Census Tract 5021, Los Angeles County, California","713","null",
"1500000US060375021002","Block Group 2, Census Tract 5021, Los Angeles County, California","696","null",
"1500000US060375021003","Block Group 3, Census Tract 5021, Los Angeles County, California","863","null",
"1500000US060375022001","Block Group 1, Census Tract 5022, Los Angeles County, California","794","null",
"1500000US060375022002","Block Group 2, Census Tract 5022, Los Angeles County, California","1130","null",
"1500000US060375022003","Block Group 3, Census Tract 5022, Los Angeles County, California","1019","null",
"1500000US060375022004","Block Group 4, Census Tract 5022, Los Angeles County, California","744","null",
"1500000US060375022005","Block Group 5, Census Tract 5022, Los Angeles County, California","976","null",
"1500000US060375023011","Block Group 1, Census Tract 5023.01, Los Angeles County, California","939","null",
"1500000US060375023012","Block Group 2, Census Tract 5023.01, Los Angeles County, California","750","null",
"1500000US060375023013","Block Group 3, Census Tract 5023.01, Los Angeles County, California","625","null",
"1500000US060375023014","Block Group 4, Census Tract 5023.01, Los Angeles County, California","1175","null",
"1500000US060375023015","Block Group 5, Census Tract 5023.01, Los Angeles County, California","1057","null",
"1500000US060375023021","Block Group 1, Census Tract 5023.02, Los Angeles County, California","646","null",
"1500000US060375024011","Block Group 1, Census Tract 5024.01, Los Angeles County, California","0","null",
"1500000US060375024012","Block Group 2, Census Tract 5024.01, Los Angeles County, California","803","null",
"1500000US060375024013","Block Group 3, Census Tract 5024.01, Los Angeles County, California","593","null",
"1500000US060375024021","Block Group 1, Census Tract 5024.02, Los Angeles County, California","1352","null",
"1500000US060375024022","Block Group 2, Census Tract 5024.02, Los Angeles County, California","1279","null",
"1500000US060375024023","Block Group 3, Census Tract 5024.02, Los Angeles County, California","732","null",
"1500000US060375025001","Block Group 1, Census Tract 5025, Los Angeles County, California","588","null",
"1500000US060375025002","Block Group 2, Census Tract 5025, Los Angeles County, California","719","null",
"1500000US060375025003","Block Group 3, Census Tract 5025, Los Angeles County, California","721","null",
"1500000US060375026011","Block Group 1, Census Tract 5026.01, Los Angeles County, California","871","null",
"1500000US060375026012","Block Group 2, Census Tract 5026.01, Los Angeles County, California","950","null",
"1500000US060375026013","Block Group 3, Census Tract 5026.01, Los Angeles County, California","858","null",
"1500000US060375026014","Block Group 4, Census Tract 5026.01, Los Angeles County, California","775","null",
"1500000US060375026015","Block Group 5, Census Tract 5026.01, Los Angeles County, California","1168","null",
"1500000US060375026021","Block Group 1, Census Tract 5026.02, Los Angeles County, California","725","null",
"1500000US060375026022","Block Group 2, Census Tract 5026.02, Los Angeles County, California","605","null",
"1500000US060375026023","Block Group 3, Census Tract 5026.02, Los Angeles County, California","953","null",
"1500000US060375027001","Block Group 1, Census Tract 5027, Los Angeles County, California","175","null",
"1500000US060375027002","Block Group 2, Census Tract 5027, Los Angeles County, California","0","null",
"1500000US060375027003","Block Group 3, Census Tract 5027, Los Angeles County, California","805","null",
"1500000US060375027004","Block Group 4, Census Tract 5027, Los Angeles County, California","698","null",
"1500000US060375027005","Block Group 5, Census Tract 5027, Los Angeles County, California","1013","null",
"1500000US060375027006","Block Group 6, Census Tract 5027, Los Angeles County, California","275","null",
"1500000US060375027007","Block Group 7, Census Tract 5027, Los Angeles County, California","733","null",
"1500000US060375028001","Block Group 1, Census Tract 5028, Los Angeles County, California","934","null",
"1500000US060375028002","Block Group 2, Census Tract 5028, Los Angeles County, California","831","null",
"1500000US060375028003","Block Group 3, Census Tract 5028, Los Angeles County, California","936","null",
"1500000US060375028004","Block Group 4, Census Tract 5028, Los Angeles County, California","937","null",
"1500000US060375028005","Block Group 5, Census Tract 5028, Los Angeles County, California","728","null",
"1500000US060375028006","Block Group 6, Census Tract 5028, Los Angeles County, California","0","null",
"1500000US060375028007","Block Group 7, Census Tract 5028, Los Angeles County, California","0","null",
"1500000US060375028008","Block Group 8, Census Tract 5028, Los Angeles County, California","0","null",
"1500000US060375029011","Block Group 1, Census Tract 5029.01, Los Angeles County, California","1088","null",
"1500000US060375029012","Block Group 2, Census Tract 5029.01, Los Angeles County, California","936","null",
"1500000US060375029013","Block Group 3, Census Tract 5029.01, Los Angeles County, California","1125","null",
"1500000US060375029021","Block Group 1, Census Tract 5029.02, Los Angeles County, California","688","null",
"1500000US060375029022","Block Group 2, Census Tract 5029.02, Los Angeles County, California","727","null",
"1500000US060375029023","Block Group 3, Census Tract 5029.02, Los Angeles County, California","746","null",
"1500000US060375030001","Block Group 1, Census Tract 5030, Los Angeles County, California","765","null",
"1500000US060375030002","Block Group 2, Census Tract 5030, Los Angeles County, California","755","null",
"1500000US060375030003","Block Group 3, Census Tract 5030, Los Angeles County, California","792","null",
"1500000US060375031011","Block Group 1, Census Tract 5031.01, Los Angeles County, California","690","null",
"1500000US060375031012","Block Group 2, Census Tract 5031.01, Los Angeles County, California","1029","null",
"1500000US060375031013","Block Group 3, Census Tract 5031.01, Los Angeles County, California","719","null",
"1500000US060375031014","Block Group 4, Census Tract 5031.01, Los Angeles County, California","756","null",
"1500000US060375031021","Block Group 1, Census Tract 5031.02, Los Angeles County, California","850","null",
"1500000US060375031022","Block Group 2, Census Tract 5031.02, Los Angeles County, California","741","null",
"1500000US060375031023","Block Group 3, Census Tract 5031.02, Los Angeles County, California","967","null",
"1500000US060375031024","Block Group 4, Census Tract 5031.02, Los Angeles County, California","746","null",
"1500000US060375032011","Block Group 1, Census Tract 5032.01, Los Angeles County, California","633","null",
"1500000US060375032012","Block Group 2, Census Tract 5032.01, Los Angeles County, California","1125","null",
"1500000US060375032013","Block Group 3, Census Tract 5032.01, Los Angeles County, California","694","null",
"1500000US060375032021","Block Group 1, Census Tract 5032.02, Los Angeles County, California","983","null",
"1500000US060375032022","Block Group 2, Census Tract 5032.02, Los Angeles County, California","941","null",
"1500000US060375032023","Block Group 3, Census Tract 5032.02, Los Angeles County, California","620","null",
"1500000US060375033011","Block Group 1, Census Tract 5033.01, Los Angeles County, California","596","null",
"1500000US060375033012","Block Group 2, Census Tract 5033.01, Los Angeles County, California","1075","null",
"1500000US060375033013","Block Group 3, Census Tract 5033.01, Los Angeles County, California","594","null",
"1500000US060375033014","Block Group 4, Census Tract 5033.01, Los Angeles County, California","908","null",
"1500000US060375033021","Block Group 1, Census Tract 5033.02, Los Angeles County, California","935","null",
"1500000US060375033022","Block Group 2, Census Tract 5033.02, Los Angeles County, California","717","null",
"1500000US060375033023","Block Group 3, Census Tract 5033.02, Los Angeles County, California","708","null",
"1500000US060375034011","Block Group 1, Census Tract 5034.01, Los Angeles County, California","633","null",
"1500000US060375034012","Block Group 2, Census Tract 5034.01, Los Angeles County, California","1375","null",
"1500000US060375034013","Block Group 3, Census Tract 5034.01, Los Angeles County, California","862","null",
"1500000US060375034014","Block Group 4, Census Tract 5034.01, Los Angeles County, California","744","null",
"1500000US060375034015","Block Group 5, Census Tract 5034.01, Los Angeles County, California","841","null",
"1500000US060375034021","Block Group 1, Census Tract 5034.02, Los Angeles County, California","853","null",
"1500000US060375034022","Block Group 2, Census Tract 5034.02, Los Angeles County, California","890","null",
"1500000US060375034023","Block Group 3, Census Tract 5034.02, Los Angeles County, California","1038","null",
"1500000US060375035011","Block Group 1, Census Tract 5035.01, Los Angeles County, California","964","null",
"1500000US060375035012","Block Group 2, Census Tract 5035.01, Los Angeles County, California","800","null",
"1500000US060375035013","Block Group 3, Census Tract 5035.01, Los Angeles County, California","727","null",
"1500000US060375035021","Block Group 1, Census Tract 5035.02, Los Angeles County, California","929","null",
"1500000US060375035022","Block Group 2, Census Tract 5035.02, Los Angeles County, California","0","null",
"1500000US060375035023","Block Group 3, Census Tract 5035.02, Los Angeles County, California","690","null",
"1500000US060375035024","Block Group 4, Census Tract 5035.02, Los Angeles County, California","1375","null",
"1500000US060375035025","Block Group 5, Census Tract 5035.02, Los Angeles County, California","1163","null",
"1500000US060375036011","Block Group 1, Census Tract 5036.01, Los Angeles County, California","599","null",
"1500000US060375036012","Block Group 2, Census Tract 5036.01, Los Angeles County, California","1110","null",
